***
*** Digital Image Correlation Engine (DICe), (git sha1: v3.0-beta.8-11-g5ebcdf) Copyright 2021 National Technology & Engineering Solutions of Sandia, LLC (NTESS)
***
*** Reference image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0000.tiff 
*** Deformed image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0001.tiff 
*** DIC method : local 
*** Correlation method: ZNSSD
*** Interpolation method: KEYS_FOURTH
*** Image gradient method: FINITE_DIFFERENCE
*** Optimization method: GRADIENT_BASED_THEN_SIMPLEX
*** Projection method: DISPLACEMENT_BASED
*** Guess initialization method: USE_FEATURE_MATCHING
*** Seed location: N/A
*** Shape functions: Translation (u,v) Normal Strain (ex,ey) Shear Strain (gamma_xy) 
*** Incremental correlation: false
*** Subset size: 21
*** Step size: x 10 y 10 (-1 implies not regular grid)
*** Strain window size in pixels: 100 (only first strain post-processor is reported)
*** Coordinates given with (0,0) as upper left corner of image, x positive right, y positive down
***
SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,VSG_STRAIN_XX,VSG_STRAIN_YY,SIGMA,GAMMA,MATCH
3578,4.7000E+02,4.7000E+02,-1.4142E-01,-1.1013E-01,-3.4360E-04,-7.2902E-04,3.5640E-03,2.8611E-05,0.0000E+00
3579,4.7000E+02,4.6000E+02,-1.4041E-01,-1.0274E-01,-3.4053E-04,-7.2051E-04,2.8959E-03,3.1313E-05,0.0000E+00
3580,4.7000E+02,4.5000E+02,-1.4014E-01,-9.4664E-02,-3.4190E-04,-7.1737E-04,3.0279E-03,2.9658E-05,0.0000E+00
3581,4.8000E+02,4.5000E+02,-1.4360E-01,-9.3518E-02,-3.3626E-04,-7.1293E-04,3.0547E-03,2.8492E-05,0.0000E+00
3582,4.8000E+02,4.6000E+02,-1.4408E-01,-1.0158E-01,-3.3698E-04,-7.2097E-04,3.0486E-03,3.0578E-05,0.0000E+00
3583,4.8000E+02,4.7000E+02,-1.4364E-01,-1.0997E-01,-3.3850E-04,-7.2715E-04,2.9106E-03,2.8002E-05,0.0000E+00
3584,4.8000E+02,4.8000E+02,-1.4439E-01,-1.1612E-01,-3.4025E-04,-7.2936E-04,2.8717E-03,2.7185E-05,0.0000E+00
3585,4.8000E+02,4.9000E+02,-1.4420E-01,-1.2295E-01,-3.4138E-04,-7.3005E-04,3.2997E-03,2.6752E-05,0.0000E+00
3586,4.8000E+02,5.0000E+02,-1.4415E-01,-1.3083E-01,-3.4670E-04,-7.3501E-04,3.1330E-03,2.5418E-05,0.0000E+00
3587,4.8000E+02,5.1000E+02,-1.4544E-01,-1.3861E-01,-3.5204E-04,-7.3696E-04,3.4857E-03,2.4070E-05,0.0000E+00
3588,4.8000E+02,5.2000E+02,-1.4493E-01,-1.4505E-01,-3.5609E-04,-7.4090E-04,3.5373E-03,2.5457E-05,0.0000E+00
3589,4.8000E+02,5.3000E+02,-1.4524E-01,-1.5290E-01,-3.5754E-04,-7.4661E-04,3.4478E-03,2.6631E-05,0.0000E+00
3590,4.8000E+02,5.4000E+02,-1.4684E-01,-1.6189E-01,-3.5741E-04,-7.4623E-04,3.2245E-03,2.7362E-05,0.0000E+00
3591,4.8000E+02,5.5000E+02,-1.4558E-01,-1.6856E-01,-3.5818E-04,-7.4669E-04,3.0363E-03,3.1342E-05,0.0000E+00
3592,4.8000E+02,5.6000E+02,-1.4418E-01,-1.7568E-01,-3.6017E-04,-7.5287E-04,3.1217E-03,3.3649E-05,0.0000E+00
3593,4.8000E+02,5.7000E+02,-1.4534E-01,-1.8208E-01,-3.5909E-04,-7.6188E-04,2.8798E-03,3.1622E-05,0.0000E+00
3594,4.8000E+02,5.8000E+02,-1.4517E-01,-1.9015E-01,-3.5777E-04,-7.6881E-04,3.2716E-03,2.8887E-05,0.0000E+00
3595,4.8000E+02,5.9000E+02,-1.4481E-01,-1.9774E-01,-3.5421E-04,-7.7765E-04,4.0513E-03,2.9135E-05,0.0000E+00
3596,4.8000E+02,6.0000E+02,-1.4514E-01,-2.0555E-01,-3.5108E-04,-7.8314E-04,4.0518E-03,2.9075E-05,0.0000E+00
3597,4.8000E+02,6.1000E+02,-1.4496E-01,-2.1412E-01,-3.4736E-04,-7.8987E-04,3.5228E-03,2.9147E-05,0.0000E+00
3598,4.8000E+02,6.2000E+02,-1.4539E-01,-2.2318E-01,-3.4562E-04,-7.9959E-04,3.1983E-03,3.4236E-05,0.0000E+00
3599,4.8000E+02,6.3000E+02,-1.4496E-01,-2.3025E-01,-3.4703E-04,-8.0447E-04,2.8766E-03,3.4444E-05,0.0000E+00
3600,4.8000E+02,6.4000E+02,-1.4441E-01,-2.3772E-01,-3.4668E-04,-8.0501E-04,3.2528E-03,3.2428E-05,0.0000E+00
3601,4.8000E+02,6.5000E+02,-1.4510E-01,-2.4631E-01,-3.4386E-04,-8.1200E-04,3.4088E-03,3.2205E-05,0.0000E+00
3602,4.8000E+02,6.6000E+02,-1.4517E-01,-2.5445E-01,-3.4229E-04,-8.1849E-04,3.5261E-03,3.4638E-05,0.0000E+00
3603,4.8000E+02,6.7000E+02,-1.4446E-01,-2.6291E-01,-3.3950E-04,-8.2343E-04,3.2083E-03,3.6630E-05,0.0000E+00
3604,4.8000E+02,6.8000E+02,-1.4375E-01,-2.7100E-01,-3.3603E-04,-8.2673E-04,3.7455E-03,3.4727E-05,0.0000E+00
3605,4.8000E+02,6.9000E+02,-1.4297E-01,-2.7782E-01,-3.3381E-04,-8.2772E-04,3.8744E-03,3.1910E-05,0.0000E+00
3606,4.8000E+02,7.0000E+02,-1.4231E-01,-2.8757E-01,-3.3104E-04,-8.3175E-04,2.8115E-03,4.1093E-05,0.0000E+00
3607,4.8000E+02,7.1000E+02,-1.4158E-01,-2.9584E-01,-3.2496E-04,-8.4080E-04,3.1358E-03,4.6621E-05,0.0000E+00
3608,4.8000E+02,7.2000E+02,-1.4156E-01,-3.0348E-01,-3.2092E-04,-8.4916E-04,3.7170E-03,3.6133E-05,0.0000E+00
3609,4.8000E+02,7.3000E+02,-1.4093E-01,-3.1229E-01,-3.1800E-04,-8.5737E-04,4.0124E-03,3.2977E-05,0.0000E+00
3610,4.8000E+02,7.4000E+02,-1.3857E-01,-3.2226E-01,-3.1475E-04,-8.7278E-04,3.4614E-03,3.4742E-05,0.0000E+00
3611,4.8000E+02,7.5000E+02,-1.3716E-01,-3.3044E-01,-3.0807E-04,-8.8278E-04,3.0071E-03,4.0971E-05,0.0000E+00
3612,4.8000E+02,7.6000E+02,-1.3648E-01,-3.3895E-01,-3.0253E-04,-8.9439E-04,2.9658E-03,4.5616E-05,0.0000E+00
3613,4.8000E+02,7.7000E+02,-1.3510E-01,-3.4876E-01,-2.9726E-04,-8.9422E-04,3.2775E-03,3.8588E-05,0.0000E+00
3614,4.8000E+02,7.8000E+02,-1.3268E-01,-3.5761E-01,-2.8968E-04,-8.9241E-04,2.2738E-03,4.6366E-05,0.0000E+00
3615,4.8000E+02,7.9000E+02,-1.3101E-01,-3.6657E-01,-2.8287E-04,-9.0016E-04,3.3403E-03,5.7353E-05,0.0000E+00
3616,4.8000E+02,8.0000E+02,-1.2907E-01,-3.7446E-01,-2.8036E-04,-9.1234E-04,3.7999E-03,4.9131E-05,0.0000E+00
3617,4.8000E+02,8.1000E+02,-1.2656E-01,-3.8428E-01,-2.7490E-04,-9.1691E-04,3.3219E-03,5.6165E-05,0.0000E+00
3618,4.8000E+02,8.2000E+02,-1.2371E-01,-3.9291E-01,-2.6667E-04,-9.2068E-04,2.9000E-03,5.7680E-05,0.0000E+00
3619,4.8000E+02,8.3000E+02,-1.2162E-01,-4.0326E-01,-2.5987E-04,-9.3451E-04,3.2854E-03,5.0789E-05,0.0000E+00
3620,4.8000E+02,8.4000E+02,-1.1908E-01,-4.1179E-01,-2.5542E-04,-9.4503E-04,3.4886E-03,5.7567E-05,0.0000E+00
3621,4.8000E+02,8.5000E+02,-1.1580E-01,-4.2157E-01,-2.5334E-04,-9.5339E-04,2.7286E-03,5.1850E-05,0.0000E+00
3622,4.8000E+02,8.6000E+02,-1.1181E-01,-4.3149E-01,-2.5180E-04,-9.5485E-04,3.4724E-03,3.8960E-05,0.0000E+00
3623,4.8000E+02,8.7000E+02,-1.0837E-01,-4.4219E-01,-2.4945E-04,-9.5747E-04,3.3916E-03,4.7900E-05,0.0000E+00
3624,4.8000E+02,8.8000E+02,-1.0442E-01,-4.5080E-01,-2.4822E-04,-9.6463E-04,3.3676E-03,5.9866E-05,0.0000E+00
3625,4.8000E+02,8.9000E+02,-9.9796E-02,-4.5931E-01,-2.4617E-04,-9.7817E-04,3.2366E-03,5.7055E-05,0.0000E+00
3626,4.8000E+02,9.0000E+02,-9.4716E-02,-4.6912E-01,-2.4430E-04,-9.9100E-04,3.3227E-03,5.1676E-05,0.0000E+00
3627,4.8000E+02,9.1000E+02,-8.8890E-02,-4.7937E-01,-2.4559E-04,-1.0091E-03,2.9960E-03,5.0982E-05,0.0000E+00
3628,4.8000E+02,9.2000E+02,-8.3225E-02,-4.8901E-01,-2.4984E-04,-1.0309E-03,3.2518E-03,4.8195E-05,0.0000E+00
3629,4.8000E+02,9.3000E+02,-7.6089E-02,-5.0101E-01,-2.5583E-04,-1.0530E-03,2.9828E-03,5.2389E-05,0.0000E+00
3630,4.8000E+02,9.4000E+02,-6.9672E-02,-5.1061E-01,-2.6212E-04,-1.0766E-03,3.4470E-03,5.7288E-05,0.0000E+00
3631,4.8000E+02,9.5000E+02,-6.0634E-02,-5.2182E-01,-2.7291E-04,-1.1011E-03,3.4843E-03,4.9589E-05,0.0000E+00
3632,4.8000E+02,9.6000E+02,-5.2747E-02,-5.3283E-01,-2.8556E-04,-1.1325E-03,3.2032E-03,4.6757E-05,0.0000E+00
3633,4.8000E+02,9.7000E+02,-4.5815E-02,-5.4431E-01,-2.9214E-04,-1.1576E-03,3.6271E-03,4.3809E-05,0.0000E+00
3634,4.8000E+02,9.8000E+02,-3.6596E-02,-5.5538E-01,-3.0887E-04,-1.1808E-03,3.4276E-03,4.4372E-05,0.0000E+00
3635,4.8000E+02,9.9000E+02,-2.6330E-02,-5.6740E-01,-3.2769E-04,-1.2108E-03,2.5649E-03,5.2778E-05,0.0000E+00
3636,4.8000E+02,1.0000E+03,-1.5659E-02,-5.8031E-01,-3.4673E-04,-1.2501E-03,3.2143E-03,6.0079E-05,0.0000E+00
3637,4.8000E+02,1.0100E+03,-5.8553E-03,-5.9263E-01,-3.6907E-04,-1.2886E-03,3.3236E-03,5.2176E-05,0.0000E+00
3638,4.8000E+02,1.0200E+03,6.4257E-03,-6.0483E-01,-3.9247E-04,-1.3256E-03,3.5021E-03,3.8168E-05,0.0000E+00
3639,4.8000E+02,1.0300E+03,1.7899E-02,-6.1947E-01,-4.1871E-04,-1.3698E-03,3.6358E-03,3.7044E-05,0.0000E+00
3640,4.8000E+02,1.0400E+03,3.0857E-02,-6.3308E-01,-4.4839E-04,-1.4189E-03,3.3239E-03,4.1667E-05,0.0000E+00
3641,4.8000E+02,1.0500E+03,4.3788E-02,-6.4802E-01,-4.7550E-04,-1.4696E-03,3.3109E-03,4.4761E-05,0.0000E+00
3642,4.8000E+02,1.0600E+03,5.6741E-02,-6.6336E-01,-5.0550E-04,-1.5207E-03,3.4209E-03,4.1478E-05,0.0000E+00
3643,4.8000E+02,1.0700E+03,7.0870E-02,-6.7842E-01,-5.2989E-04,-1.5687E-03,3.3729E-03,3.7993E-05,0.0000E+00
3644,4.8000E+02,1.0800E+03,8.4398E-02,-6.9451E-01,-5.5101E-04,-1.6216E-03,3.2689E-03,3.7063E-05,0.0000E+00
3645,4.8000E+02,1.0900E+03,9.8775E-02,-7.1123E-01,-5.7179E-04,-1.6830E-03,3.0942E-03,3.8254E-05,0.0000E+00
3646,4.8000E+02,1.1000E+03,1.1496E-01,-7.2814E-01,-5.9217E-04,-1.7383E-03,3.3907E-03,3.5636E-05,0.0000E+00
3647,4.8000E+02,1.1100E+03,1.3018E-01,-7.4619E-01,-6.0541E-04,-1.7939E-03,3.1230E-03,3.2142E-05,0.0000E+00
3648,4.8000E+02,1.1200E+03,1.4453E-01,-7.6369E-01,-6.1577E-04,-1.8482E-03,3.1165E-03,3.3126E-05,0.0000E+00
3649,4.8000E+02,1.1300E+03,1.6146E-01,-7.8333E-01,-6.1873E-04,-1.8958E-03,3.3760E-03,3.3113E-05,0.0000E+00
3650,4.8000E+02,1.1400E+03,1.7847E-01,-8.0353E-01,-6.1302E-04,-1.9354E-03,3.6952E-03,2.7728E-05,0.0000E+00
3651,4.8000E+02,1.1500E+03,1.9409E-01,-8.2293E-01,-6.0222E-04,-1.9726E-03,3.4333E-03,3.2237E-05,0.0000E+00
3652,4.8000E+02,1.1600E+03,2.1097E-01,-8.4266E-01,-5.8307E-04,-2.0116E-03,2.9108E-03,3.6951E-05,0.0000E+00
3653,4.8000E+02,1.1700E+03,2.2922E-01,-8.6487E-01,-5.4721E-04,-2.0508E-03,2.6525E-03,3.9403E-05,0.0000E+00
3654,4.8000E+02,1.1800E+03,2.4366E-01,-8.8566E-01,-4.9708E-04,-2.0929E-03,2.9745E-03,3.5044E-05,0.0000E+00
3655,4.8000E+02,1.1900E+03,2.6438E-01,-9.0400E-01,-4.3754E-04,-2.1250E-03,3.3633E-03,3.2653E-05,0.0000E+00
3656,4.8000E+02,1.2000E+03,2.7935E-01,-9.2570E-01,-3.6448E-04,-2.1558E-03,3.9367E-03,3.8625E-05,0.0000E+00
3657,4.8000E+02,1.2100E+03,2.9372E-01,-9.4860E-01,-2.7355E-04,-2.1728E-03,3.8557E-03,4.8626E-05,0.0000E+00
3658,4.8000E+02,1.2200E+03,3.0817E-01,-9.7029E-01,-1.7386E-04,-2.1786E-03,3.5635E-03,4.8754E-05,0.0000E+00
3659,4.8000E+02,1.2300E+03,3.2270E-01,-9.9228E-01,-6.7617E-05,-2.1691E-03,3.5047E-03,4.4225E-05,0.0000E+00
3660,4.8000E+02,1.2400E+03,3.3578E-01,-1.0141E+00,4.6239E-05,-2.1414E-03,3.4826E-03,4.2979E-05,0.0000E+00
3661,4.8000E+02,1.2500E+03,3.4802E-01,-1.0374E+00,1.5388E-04,-2.0960E-03,3.6716E-03,4.7685E-05,0.0000E+00
3662,4.8000E+02,1.2600E+03,3.5580E-01,-1.0572E+00,2.4490E-04,-2.0424E-03,3.3044E-03,4.8806E-05,0.0000E+00
3663,4.8000E+02,1.2700E+03,3.6073E-01,-1.0751E+00,3.3067E-04,-1.9899E-03,3.1280E-03,4.8621E-05,0.0000E+00
3664,4.8000E+02,1.2800E+03,3.6507E-01,-1.0955E+00,3.9952E-04,-1.9317E-03,3.0181E-03,5.0270E-05,0.0000E+00
3665,4.8000E+02,1.2900E+03,3.6666E-01,-1.1130E+00,4.4474E-04,-1.8780E-03,3.0082E-03,4.1829E-05,0.0000E+00
3666,4.8000E+02,1.3000E+03,3.6488E-01,-1.1306E+00,4.7085E-04,-1.8279E-03,3.0302E-03,5.2934E-05,0.0000E+00
3667,4.8000E+02,1.3100E+03,3.6150E-01,-1.1481E+00,4.7809E-04,-1.7881E-03,3.3665E-03,5.4919E-05,0.0000E+00
3668,4.8000E+02,1.3200E+03,3.5635E-01,-1.1655E+00,4.6137E-04,-1.7512E-03,3.2342E-03,4.8026E-05,0.0000E+00
3669,4.8000E+02,1.3300E+03,3.4652E-01,-1.1825E+00,4.2470E-04,-1.7162E-03,3.2681E-03,5.0398E-05,0.0000E+00
3670,4.8000E+02,1.3400E+03,3.3518E-01,-1.1992E+00,3.7655E-04,-1.6819E-03,3.8053E-03,5.0034E-05,0.0000E+00
3671,4.8000E+02,1.3500E+03,3.2113E-01,-1.2167E+00,3.1796E-04,-1.6431E-03,3.0969E-03,5.0506E-05,0.0000E+00
3672,4.8000E+02,1.3600E+03,3.0678E-01,-1.2333E+00,2.5236E-04,-1.6024E-03,2.7667E-03,4.6561E-05,0.0000E+00
3673,4.8000E+02,1.3700E+03,2.9131E-01,-1.2483E+00,1.8251E-04,-1.5597E-03,2.8545E-03,4.9468E-05,0.0000E+00
3674,4.8000E+02,1.3800E+03,2.7307E-01,-1.2633E+00,1.1174E-04,-1.5124E-03,3.2633E-03,5.0793E-05,0.0000E+00
3675,4.8000E+02,1.3900E+03,2.5333E-01,-1.2781E+00,4.5356E-05,-1.4635E-03,3.2209E-03,4.4985E-05,0.0000E+00
3676,4.8000E+02,1.4000E+03,2.3373E-01,-1.2928E+00,-1.8010E-05,-1.4148E-03,3.2636E-03,4.5457E-05,0.0000E+00
3677,4.8000E+02,1.4100E+03,2.1424E-01,-1.3069E+00,-8.2766E-05,-1.3672E-03,2.9729E-03,4.7180E-05,0.0000E+00
3678,4.8000E+02,1.4200E+03,1.9313E-01,-1.3194E+00,-1.4374E-04,-1.3229E-03,2.9854E-03,4.4345E-05,0.0000E+00
3679,4.8000E+02,1.4300E+03,1.7097E-01,-1.3330E+00,-2.0040E-04,-1.2826E-03,3.2682E-03,4.3926E-05,0.0000E+00
3680,4.8000E+02,1.4400E+03,1.4926E-01,-1.3452E+00,-2.5318E-04,-1.2419E-03,3.1481E-03,4.9466E-05,0.0000E+00
3681,4.8000E+02,1.4500E+03,1.2634E-01,-1.3579E+00,-3.0370E-04,-1.2087E-03,3.5997E-03,4.4549E-05,0.0000E+00
3682,4.8000E+02,1.4600E+03,1.0417E-01,-1.3687E+00,-3.4684E-04,-1.1808E-03,3.2722E-03,4.3223E-05,0.0000E+00
3683,4.8000E+02,1.4700E+03,8.0522E-02,-1.3807E+00,-3.9485E-04,-1.1535E-03,3.1360E-03,4.9217E-05,0.0000E+00
3684,4.8000E+02,1.4800E+03,5.6463E-02,-1.3928E+00,-4.4200E-04,-1.1299E-03,3.2263E-03,4.2961E-05,0.0000E+00
3685,4.8000E+02,1.4900E+03,3.3530E-02,-1.4036E+00,-4.8527E-04,-1.1099E-03,3.0549E-03,4.7750E-05,0.0000E+00
3686,4.8000E+02,1.5000E+03,1.0533E-02,-1.4158E+00,-5.3225E-04,-1.0927E-03,3.0007E-03,5.0569E-05,0.0000E+00
3687,4.8000E+02,1.5100E+03,-1.3055E-02,-1.4247E+00,-5.7451E-04,-1.1040E-03,3.0099E-03,5.3167E-05,0.0000E+00
3688,4.8000E+02,1.5200E+03,-3.7769E-02,-1.4361E+00,-6.1018E-04,-1.1972E-03,2.8112E-03,5.8739E-05,0.0000E+00
3689,4.8000E+02,1.5300E+03,-6.1305E-02,-1.4470E+00,-6.2792E-04,-1.2622E-03,2.9789E-03,5.4636E-05,0.0000E+00
3690,4.8000E+02,1.5400E+03,-8.5140E-02,-1.4569E+00,-6.5130E-04,-1.3177E-03,3.0735E-03,6.8475E-05,0.0000E+00
3691,4.8000E+02,1.5500E+03,-1.0873E-01,-1.4682E+00,-6.6650E-04,-1.4036E-03,4.0000E-03,7.1676E-05,0.0000E+00
3692,4.8000E+02,1.5600E+03,-1.3531E-01,-1.5091E+00,-6.9516E-04,-1.6002E-03,3.2680E-03,1.6177E-03,0.0000E+00
3693,4.9000E+02,1.5600E+03,-1.4976E-01,-1.5311E+00,-7.2725E-04,-1.6290E-03,3.7233E-03,2.1476E-03,0.0000E+00
3694,4.9000E+02,1.5500E+03,-1.1689E-01,-1.4915E+00,-6.9295E-04,-1.4419E-03,4.9672E-03,7.1048E-05,0.0000E+00
3695,4.9000E+02,1.5400E+03,-9.1836E-02,-1.4805E+00,-6.7417E-04,-1.3534E-03,4.3762E-03,7.3240E-05,0.0000E+00
3696,4.9000E+02,1.5300E+03,-6.8349E-02,-1.4700E+00,-6.4960E-04,-1.2963E-03,3.8299E-03,6.5681E-05,0.0000E+00
3697,4.9000E+02,1.5200E+03,-4.5524E-02,-1.4586E+00,-6.1112E-04,-1.2305E-03,4.1257E-03,6.3819E-05,0.0000E+00
3698,4.9000E+02,1.5100E+03,-1.9615E-02,-1.4482E+00,-5.8744E-04,-1.1200E-03,4.2361E-03,6.2942E-05,0.0000E+00
3699,4.9000E+02,1.5000E+03,4.9584E-03,-1.4385E+00,-5.4478E-04,-1.1127E-03,4.0038E-03,6.4859E-05,0.0000E+00
3700,4.9000E+02,1.4900E+03,2.8602E-02,-1.4265E+00,-5.0000E-04,-1.1322E-03,3.3931E-03,5.5696E-05,0.0000E+00
3701,4.9000E+02,1.4800E+03,5.2253E-02,-1.4150E+00,-4.5925E-04,-1.1540E-03,3.1754E-03,4.5657E-05,0.0000E+00
3702,4.9000E+02,1.4700E+03,7.5230E-02,-1.4023E+00,-4.1560E-04,-1.1811E-03,3.5036E-03,5.5502E-05,0.0000E+00
3703,4.9000E+02,1.4600E+03,9.8679E-02,-1.3893E+00,-3.6763E-04,-1.2142E-03,3.8170E-03,5.3404E-05,0.0000E+00
3704,4.9000E+02,1.4500E+03,1.2259E-01,-1.3787E+00,-3.2035E-04,-1.2457E-03,3.8045E-03,5.4284E-05,0.0000E+00
3705,4.9000E+02,1.4400E+03,1.4676E-01,-1.3657E+00,-2.7264E-04,-1.2833E-03,3.5609E-03,5.8814E-05,0.0000E+00
3706,4.9000E+02,1.4300E+03,1.6881E-01,-1.3528E+00,-2.1577E-04,-1.3299E-03,3.1862E-03,4.5088E-05,0.0000E+00
3707,4.9000E+02,1.4200E+03,1.9071E-01,-1.3401E+00,-1.5784E-04,-1.3787E-03,3.5895E-03,4.7432E-05,0.0000E+00
3708,4.9000E+02,1.4100E+03,2.1266E-01,-1.3261E+00,-9.6001E-05,-1.4329E-03,4.0058E-03,5.1989E-05,0.0000E+00
3709,4.9000E+02,1.4000E+03,2.3337E-01,-1.3110E+00,-2.7845E-05,-1.4890E-03,3.6024E-03,4.3918E-05,0.0000E+00
3710,4.9000E+02,1.3900E+03,2.5469E-01,-1.2969E+00,4.0192E-05,-1.5477E-03,4.1742E-03,3.5304E-05,0.0000E+00
3711,4.9000E+02,1.3800E+03,2.7416E-01,-1.2804E+00,1.0926E-04,-1.6064E-03,3.9022E-03,3.8247E-05,0.0000E+00
3712,4.9000E+02,1.3700E+03,2.9262E-01,-1.2643E+00,1.8303E-04,-1.6685E-03,3.4484E-03,4.4936E-05,0.0000E+00
3713,4.9000E+02,1.3600E+03,3.0834E-01,-1.2474E+00,2.5620E-04,-1.7206E-03,3.3481E-03,4.8226E-05,0.0000E+00
3714,4.9000E+02,1.3500E+03,3.2481E-01,-1.2295E+00,3.2845E-04,-1.7717E-03,3.2460E-03,4.8101E-05,0.0000E+00
3715,4.9000E+02,1.3400E+03,3.3888E-01,-1.2115E+00,3.9379E-04,-1.8171E-03,3.0686E-03,4.7789E-05,0.0000E+00
3716,4.9000E+02,1.3300E+03,3.5086E-01,-1.1940E+00,4.4800E-04,-1.8558E-03,3.1318E-03,4.8245E-05,0.0000E+00
3717,4.9000E+02,1.3200E+03,3.6070E-01,-1.1751E+00,4.9020E-04,-1.9021E-03,3.2027E-03,4.7148E-05,0.0000E+00
3718,4.9000E+02,1.3100E+03,3.6589E-01,-1.1569E+00,5.1171E-04,-1.9443E-03,2.9682E-03,5.5429E-05,0.0000E+00
3719,4.9000E+02,1.3000E+03,3.6910E-01,-1.1378E+00,5.0516E-04,-1.9870E-03,3.0147E-03,5.9503E-05,0.0000E+00
3720,4.9000E+02,1.2900E+03,3.7186E-01,-1.1190E+00,4.7634E-04,-2.0394E-03,2.9132E-03,4.9651E-05,0.0000E+00
3721,4.9000E+02,1.2800E+03,3.7051E-01,-1.0987E+00,4.2562E-04,-2.0980E-03,3.1933E-03,5.1633E-05,0.0000E+00
3722,4.9000E+02,1.2700E+03,3.6422E-01,-1.0754E+00,3.4383E-04,-2.1532E-03,3.5537E-03,5.1500E-05,0.0000E+00
3723,4.9000E+02,1.2600E+03,3.5824E-01,-1.0552E+00,2.4431E-04,-2.2093E-03,3.4445E-03,5.1379E-05,0.0000E+00
3724,4.9000E+02,1.2500E+03,3.5013E-01,-1.0337E+00,1.4289E-04,-2.2602E-03,3.8708E-03,5.1762E-05,0.0000E+00
3725,4.9000E+02,1.2400E+03,3.3761E-01,-1.0107E+00,3.0314E-05,-2.2957E-03,3.5900E-03,4.8014E-05,0.0000E+00
3726,4.9000E+02,1.2300E+03,3.2269E-01,-9.8921E-01,-9.5172E-05,-2.3130E-03,3.9025E-03,4.8708E-05,0.0000E+00
3727,4.9000E+02,1.2200E+03,3.0698E-01,-9.6705E-01,-2.0824E-04,-2.3070E-03,4.7012E-03,4.9166E-05,0.0000E+00
3728,4.9000E+02,1.2100E+03,2.9034E-01,-9.4142E-01,-3.0887E-04,-2.2834E-03,3.7316E-03,4.7659E-05,0.0000E+00
3729,4.9000E+02,1.2000E+03,2.7380E-01,-9.1748E-01,-3.9781E-04,-2.2492E-03,3.8355E-03,4.3852E-05,0.0000E+00
3730,4.9000E+02,1.1900E+03,2.5679E-01,-8.9543E-01,-4.6869E-04,-2.2061E-03,3.5899E-03,3.8005E-05,0.0000E+00
3731,4.9000E+02,1.1800E+03,2.3806E-01,-8.7482E-01,-5.2732E-04,-2.1576E-03,3.2540E-03,3.4569E-05,0.0000E+00
3732,4.9000E+02,1.1700E+03,2.2273E-01,-8.5309E-01,-5.7575E-04,-2.1038E-03,2.6749E-03,3.1389E-05,0.0000E+00
3733,4.9000E+02,1.1600E+03,2.0581E-01,-8.3230E-01,-6.0577E-04,-2.0497E-03,3.3080E-03,3.3108E-05,0.0000E+00
3734,4.9000E+02,1.1500E+03,1.8700E-01,-8.1046E-01,-6.2202E-04,-1.9977E-03,3.6376E-03,3.2160E-05,0.0000E+00
3735,4.9000E+02,1.1400E+03,1.7102E-01,-7.8929E-01,-6.2638E-04,-1.9473E-03,3.6354E-03,3.4178E-05,0.0000E+00
3736,4.9000E+02,1.1300E+03,1.5450E-01,-7.7007E-01,-6.2983E-04,-1.8970E-03,3.5533E-03,3.3568E-05,0.0000E+00
3737,4.9000E+02,1.1200E+03,1.3840E-01,-7.5128E-01,-6.2339E-04,-1.8395E-03,3.5154E-03,3.0640E-05,0.0000E+00
3738,4.9000E+02,1.1100E+03,1.2409E-01,-7.3270E-01,-6.1107E-04,-1.7817E-03,3.3298E-03,3.1632E-05,0.0000E+00
3739,4.9000E+02,1.1000E+03,1.0852E-01,-7.1547E-01,-5.9586E-04,-1.7216E-03,3.0798E-03,3.4339E-05,0.0000E+00
3740,4.9000E+02,1.0900E+03,9.2337E-02,-7.0001E-01,-5.7493E-04,-1.6620E-03,3.1012E-03,3.5427E-05,0.0000E+00
3741,4.9000E+02,1.0800E+03,7.9115E-02,-6.8423E-01,-5.5080E-04,-1.6017E-03,3.6323E-03,3.3693E-05,0.0000E+00
3742,4.9000E+02,1.0700E+03,6.5657E-02,-6.6819E-01,-5.2772E-04,-1.5460E-03,3.8068E-03,3.6002E-05,0.0000E+00
3743,4.9000E+02,1.0600E+03,5.1428E-02,-6.5230E-01,-5.0205E-04,-1.4939E-03,3.3900E-03,4.7652E-05,0.0000E+00
3744,4.9000E+02,1.0500E+03,3.8334E-02,-6.3790E-01,-4.7294E-04,-1.4395E-03,3.1418E-03,5.2565E-05,0.0000E+00
3745,4.9000E+02,1.0400E+03,2.5685E-02,-6.2352E-01,-4.4592E-04,-1.3888E-03,3.1044E-03,4.5158E-05,0.0000E+00
3746,4.9000E+02,1.0300E+03,1.4326E-02,-6.0998E-01,-4.1832E-04,-1.3400E-03,3.0718E-03,3.8599E-05,0.0000E+00
3747,4.9000E+02,1.0200E+03,3.2306E-03,-5.9475E-01,-3.9238E-04,-1.2954E-03,3.2962E-03,3.6854E-05,0.0000E+00
