File;TimeStamp;Force [V]; Force [N]
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1105_0.tiff;137507.844829;3.90283250237225;975.708125593063
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1106_0.tiff;137687.844811;3.87455342320414;968.638355801034
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1107_0.tiff;137867.844476;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1108_0.tiff;138047.844536;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1109_0.tiff;138227.844816;3.87290929075981;968.227322689952
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1110_0.tiff;138407.845075;3.90381898191661;975.954745479153
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1111_0.tiff;138587.844361;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1112_0.tiff;138767.844492;3.90776490012008;976.941225030019
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1113_0.tiff;138947.844078;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1114_0.tiff;139127.844460;3.90546311449633;976.365778624082
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1115_0.tiff;139307.845060;3.87521107618388;968.80276904597
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1116_0.tiff;139487.844476;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1117_0.tiff;139667.844689;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1118_0.tiff;139847.844448;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1119_0.tiff;140027.844462;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1120_0.tiff;140207.845229;3.89165240105112;972.913100262779
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1121_0.tiff;140387.844540;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1122_0.tiff;140567.844449;3.86600393457192;966.50098364298
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1123_0.tiff;140747.844819;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1124_0.tiff;140927.844902;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1125_0.tiff;141107.844741;3.8919812275558;972.99530688895
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1126_0.tiff;141287.844756;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1127_0.tiff;141467.844885;3.88573352401605;971.433381004012
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1128_0.tiff;141647.844912;3.90283250237225;975.708125593063
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1129_0.tiff;141827.844792;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1130_0.tiff;142007.844517;3.91927382845162;979.818457112905
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1131_0.tiff;142187.844971;3.90513428797981;976.283571994952
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1132_0.tiff;142367.844483;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1133_0.tiff;142547.844829;3.88869296252192;972.17324063048
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1134_0.tiff;142727.844710;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1135_0.tiff;142907.844467;3.8919812275558;972.99530688895
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1136_0.tiff;143087.844547;3.88080112655807;970.200281639517
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1137_0.tiff;143267.844393;3.9196026549806;979.900663745149
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1138_0.tiff;143447.844378;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1139_0.tiff;143627.844406;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1140_0.tiff;143807.844492;3.91499908360133;978.749770900332
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1141_0.tiff;143987.844999;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1142_0.tiff;144167.844563;3.87784168811433;969.460422028583
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1143_0.tiff;144347.844418;3.88869296252192;972.17324063048
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1144_0.tiff;144527.844547;3.8646886286457;966.172157161426
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1145_0.tiff;144707.844539;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1146_0.tiff;144887.844877;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1147_0.tiff;145067.845559;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1148_0.tiff;145247.844448;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1149_0.tiff;145427.844690;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1150_0.tiff;145607.844688;3.87389577022554;968.473942556386
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1151_0.tiff;145787.844701;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1152_0.tiff;145967.844709;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1153_0.tiff;146147.844610;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1154_0.tiff;146327.844463;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1155_0.tiff;146507.844519;3.8919812275558;972.99530688895
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1156_0.tiff;146687.845452;3.90546311449633;976.365778624082
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1157_0.tiff;146867.844788;3.87619755565564;969.049388913911
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1158_0.tiff;147047.844551;3.89231005406078;973.077513515194
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1159_0.tiff;147227.844570;3.88211643254053;970.529108135134
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1160_0.tiff;147407.844535;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1161_0.tiff;147587.845310;3.89033709503526;972.584273758815
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1162_0.tiff;147767.845297;3.88376056502509;970.940141256272
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1163_0.tiff;147947.845093;3.86600393457192;966.50098364298
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1164_0.tiff;148127.845206;3.89461183960366;973.652959900916
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1165_0.tiff;148307.844480;3.86863454643811;967.158636609528
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1166_0.tiff;148487.844488;3.88737765651643;971.844414129108
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1167_0.tiff;148667.844502;3.87817051460693;969.542628651732
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1168_0.tiff;148847.844396;3.912697297933;978.17432448325
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1169_0.tiff;149027.845620;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1170_0.tiff;149207.844573;3.87817051460693;969.542628651732
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1171_0.tiff;149387.844844;3.8732381172481;968.309529312025
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1172_0.tiff;149567.844897;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1173_0.tiff;149747.844470;3.89165240105112;972.913100262779
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1174_0.tiff;149927.844748;3.86929219940753;967.323049851882
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1175_0.tiff;150107.845087;3.90414780843198;976.036952107994
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1176_0.tiff;150287.844753;3.87093633183608;967.73408295902
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1177_0.tiff;150467.844816;3.90316132888675;975.790332221687
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1178_0.tiff;150647.844502;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1179_0.tiff;150827.844866;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1180_0.tiff;151007.844511;3.87488224969386;968.720562423466
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1181_0.tiff;151187.844551;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1182_0.tiff;151367.844491;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1183_0.tiff;151547.844845;3.90842255315804;977.105638289509
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1184_0.tiff;151727.844547;3.91730086928386;979.325217320965
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1185_0.tiff;151907.845216;3.90579194101314;976.447985253285
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1186_0.tiff;152087.844820;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1187_0.tiff;152267.844858;3.88178760604449;970.446901511122
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1188_0.tiff;152447.844607;3.90579194101314;976.447985253285
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1189_0.tiff;152627.844487;3.86403097568431;966.007743921078
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1190_0.tiff;152807.844582;3.87192281129665;967.980702824163
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1191_0.tiff;152987.844525;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1192_0.tiff;153167.845516;3.87751286162202;969.378215405505
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1193_0.tiff;153347.844985;3.87192281129665;967.980702824163
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1194_0.tiff;153527.844519;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1195_0.tiff;153707.844855;3.9011883698041;975.297092451024
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1196_0.tiff;153887.844525;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1197_0.tiff;154067.844641;3.90809372663891;977.023431659728
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1198_0.tiff;154247.845243;3.89165240105112;972.913100262779
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1199_0.tiff;154427.845160;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1200_0.tiff;154607.845081;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1201_0.tiff;154787.844958;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1202_0.tiff;154967.844995;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1203_0.tiff;155147.844649;3.89362536008355;973.406340020888
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1204_0.tiff;155327.844822;3.89987306375477;974.968265938693
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1205_0.tiff;155507.844356;3.91894500192294;979.736250480734
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1206_0.tiff;155687.844728;3.90710724708327;976.776811770818
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1207_0.tiff;155867.844664;3.86896337292268;967.240843230669
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1208_0.tiff;156047.844816;3.86567510808994;966.418777022484
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1209_0.tiff;156227.844912;3.90546311449633;976.365778624082
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1210_0.tiff;156407.844877;3.87718403512999;969.296008782499
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1211_0.tiff;156587.844808;3.89231005406078;973.077513515194
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1212_0.tiff;156767.844740;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1213_0.tiff;156947.844688;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1214_0.tiff;157127.844780;3.90381898191661;975.954745479153
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1215_0.tiff;157307.844574;3.89395418658997;973.488546647492
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1216_0.tiff;157487.844253;3.87488224969386;968.720562423466
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1217_0.tiff;157667.844459;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1218_0.tiff;157847.844376;3.91598556317782;978.996390794454
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1219_0.tiff;158027.844403;3.86403097568431;966.007743921078
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1220_0.tiff;158207.845005;3.89395418658997;973.488546647492
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1221_0.tiff;158387.844636;3.88836413602011;972.091034005029
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1222_0.tiff;158567.844468;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1223_0.tiff;158747.844598;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1224_0.tiff;158927.844587;3.87817051460693;969.542628651732
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1225_0.tiff;159107.844633;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1226_0.tiff;159287.844466;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1227_0.tiff;159467.844516;3.91730086928386;979.325217320965
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1228_0.tiff;159647.844707;3.90480546146357;976.201365365894
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1229_0.tiff;159827.844547;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1230_0.tiff;160007.844533;3.88836413602011;972.091034005029
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1231_0.tiff;160187.844608;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1232_0.tiff;160367.845630;3.91730086928386;979.325217320965
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1233_0.tiff;160547.844844;3.86797689346985;966.994223367461
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1234_0.tiff;160727.844556;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1235_0.tiff;160907.845229;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1236_0.tiff;161087.845006;3.91236847141011;978.092117852528
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1237_0.tiff;161267.844528;3.86567510808994;966.418777022484
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1238_0.tiff;161447.845851;3.8646886286457;966.172157161426
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1239_0.tiff;161627.845238;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1240_0.tiff;161807.844792;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1241_0.tiff;161987.844978;3.91565673665203;978.914184163008
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1242_0.tiff;162167.844525;3.86600393457192;966.50098364298
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1243_0.tiff;162347.844476;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1244_0.tiff;162527.844607;3.90513428797981;976.283571994952
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1245_0.tiff;162707.845374;3.86666158753675;966.665396884188
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1246_0.tiff;162887.845069;3.91467025707641;978.667564269103
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1247_0.tiff;163067.844547;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1248_0.tiff;163247.844503;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1249_0.tiff;163427.844851;3.88836413602011;972.091034005029
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1250_0.tiff;163607.844978;3.87521107618388;968.80276904597
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1251_0.tiff;163787.844635;3.91335495097964;978.338737744911
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1252_0.tiff;163967.845145;3.89231005406078;973.077513515194
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1253_0.tiff;164147.844982;3.91236847141011;978.092117852528
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1254_0.tiff;164327.844608;3.86370214920405;965.925537301011
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1255_0.tiff;164507.845210;3.88935061552639;972.337653881598
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1256_0.tiff;164687.845589;3.88869296252192;972.17324063048
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1257_0.tiff;164867.845220;3.912697297933;978.17432448325
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1258_0.tiff;165047.844537;3.91828734886644;979.571837216609
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1259_0.tiff;165227.844912;3.86699041401959;966.747603504899
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1260_0.tiff;165407.845185;3.91664321623026;979.160804057564
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1261_0.tiff;165587.845001;3.90579194101314;976.447985253285
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1262_0.tiff;165767.845081;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1263_0.tiff;165947.846089;3.89066592153879;972.666480384698
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1264_0.tiff;166127.845060;3.86370214920405;965.925537301011
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1265_0.tiff;166307.844542;3.87192281129665;967.980702824163
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1266_0.tiff;166487.844582;3.88902178902401;972.255447256003
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1267_0.tiff;166667.845201;3.89132357454672;972.83089363668
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1268_0.tiff;166847.845544;3.89494066611094;973.735166527736
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1269_0.tiff;167027.844864;3.87784168811433;969.460422028583
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1270_0.tiff;167207.845831;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1271_0.tiff;167387.845071;3.89165240105112;972.913100262779
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1272_0.tiff;167567.845079;3.86567510808994;966.418777022484
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1273_0.tiff;167747.845568;3.88967944202906;972.419860507265
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1274_0.tiff;167927.845159;3.89000826853201;972.502067133004
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1275_0.tiff;168107.845475;3.88014347356856;970.03586839214
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1276_0.tiff;168287.845153;3.91335495097964;978.338737744911
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1277_0.tiff;168467.845064;3.89329653357743;973.324133394357
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1278_0.tiff;168647.845338;3.90447663494763;976.119158736908
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1279_0.tiff;168827.844912;3.910066685758;977.5166714395
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1280_0.tiff;169007.844705;3.89099474804261;972.748687010653
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1281_0.tiff;169187.844849;3.90513428797981;976.283571994952
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1282_0.tiff;169367.844831;3.86534628160824;966.33657040206
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1283_0.tiff;169547.844838;3.86238684328584;965.596710821461
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1284_0.tiff;169727.844565;3.86600393457192;966.50098364298
C:\MatchID_Grabber\RorySpencer\20240116_Creep_MT2_XY1\Test_XY_1\Image_1285_0.tiff;169907.844889;3.89165240105112;972.913100262779
