x_pic,y_pic,x,y,z,u,v,w,exx,eyy,exy,e1,e2,gamma,evm
736,909,8.90431E-002,-4.20887E+000,-1.19036E-002,-4.05540E-005,-2.81024E-004,1.44236E-003,3.34522E-005,-3.47630E-004,-1.82709E-005,3.43262E-005,-3.48504E-004,-2.73866E+000,3.84136E-004
746,909,1.72177E-001,-4.20902E+000,-1.02783E-002,-2.09800E-006,-2.15252E-004,1.52866E-003,1.57926E-004,-3.42811E-004,-2.11948E-005,1.58821E-004,-3.43707E-004,-2.41941E+000,3.44036E-004
826,839,8.35497E-001,-4.79020E+000,-1.67746E-002,-1.66562E-004,-2.28025E-004,3.35241E-003,-3.78430E-004,2.69072E-005,1.08454E-004,5.41013E-005,-4.05624E-004,7.59237E+001,4.40474E-004
826,849,8.36342E-001,-4.70714E+000,-4.94895E-003,-9.74865E-005,-2.05536E-004,3.37186E-003,-3.57177E-004,8.53078E-005,1.12311E-005,8.55927E-005,-3.57461E-004,8.85470E+001,3.73289E-004
826,859,8.36390E-001,-4.62398E+000,-5.21815E-003,-4.76994E-005,-1.68761E-004,3.06304E-003,-1.87574E-004,-7.53096E-005,1.21421E-004,2.32604E-006,-2.65209E-004,5.74054E+001,3.04903E-004
826,869,8.36371E-001,-4.54171E+000,-6.29581E-003,-4.40512E-005,-1.85980E-004,2.21918E-003,-5.88001E-005,-1.54668E-005,9.82228E-005,6.34507E-005,-1.37718E-004,5.12197E+001,1.37859E-004
776,789,4.21289E-001,-5.20440E+000,-9.44939E-003,8.14504E-005,-3.90527E-004,2.57701E-003,1.56994E-004,2.20239E-005,2.17015E-004,3.16774E-004,-1.37757E-004,3.63630E+001,3.17669E-004
786,789,5.04416E-001,-5.20451E+000,-9.44912E-003,1.40027E-004,-3.21003E-004,1.56180E-003,1.34258E-005,1.17861E-004,2.41580E-004,3.12803E-004,-1.81516E-004,5.10984E+001,3.14144E-004
796,789,5.87152E-001,-5.20414E+000,-1.24673E-002,6.62190E-005,-1.73269E-004,1.48673E-003,1.15226E-004,2.83228E-004,1.13693E-004,3.40585E-004,5.78687E-005,6.32293E+001,4.30591E-004
806,789,6.70211E-001,-5.20433E+000,-8.05338E-003,-8.37804E-005,-1.28053E-004,2.76625E-003,1.46994E-005,4.18661E-004,3.86683E-005,4.22329E-004,1.10313E-005,8.45811E+001,4.94155E-004
816,789,7.53329E-001,-5.20419E+000,-1.00852E-002,1.29065E-004,-2.49021E-004,2.25394E-003,-9.51851E-005,2.90565E-004,2.04534E-005,2.91646E-004,-9.62666E-005,8.69733E+001,2.97207E-004
826,789,8.36280E-001,-5.20430E+000,-1.00165E-002,7.27360E-005,-1.97119E-004,2.28574E-003,-9.02239E-005,2.25462E-004,-3.40453E-005,2.29092E-004,-9.38537E-005,-8.39142E+001,2.30335E-004
826,799,8.36154E-001,-5.12161E+000,-1.02495E-002,1.20088E-005,-2.16682E-004,2.94983E-003,-2.91701E-004,-9.33344E-005,-3.03198E-005,-8.88036E-005,-2.96231E-004,-8.15009E+001,4.03229E-004
826,809,8.36190E-001,-5.03872E+000,-9.40423E-003,-6.54283E-005,-1.09186E-004,2.00708E-003,-3.39764E-004,-9.02836E-005,2.32373E-006,-9.02619E-005,-3.39785E-004,8.94664E+001,4.53536E-004
756,909,2.55395E-001,-4.20888E+000,-5.49760E-003,-2.78876E-005,-1.28675E-004,2.52783E-003,1.65106E-004,-3.52463E-004,1.16725E-004,1.90212E-004,-3.77570E-004,1.21389E+001,3.77573E-004
766,909,3.38709E-001,-4.20895E+000,-2.41034E-003,4.30454E-005,-6.23392E-005,1.85862E-003,1.41137E-004,-2.61023E-004,-1.78149E-005,1.41925E-004,-2.61811E-004,-2.53147E+000,2.62120E-004
706,839,-1.59798E-001,-4.78869E+000,-7.18312E-003,-8.16787E-005,-2.84580E-004,3.71851E-003,1.35316E-004,-2.80685E-004,1.42132E-004,1.79239E-004,-3.24608E-004,1.71729E+001,3.25197E-004
706,849,-1.59734E-001,-4.70607E+000,-7.68427E-003,-3.03832E-005,-2.46684E-004,2.96952E-003,5.33230E-005,-1.93155E-004,8.60823E-005,8.04104E-005,-2.20242E-004,1.74672E+001,2.22898E-004
706,859,-1.59670E-001,-4.62334E+000,-7.35321E-003,-3.26451E-006,-3.41462E-004,2.67503E-003,-3.59436E-005,-2.39704E-005,1.31978E-005,-1.54649E-005,-4.44492E-005,5.71997E+001,6.22071E-005
756,789,2.55165E-001,-5.20422E+000,-1.00631E-002,-5.03602E-005,-3.18211E-004,1.84415E-003,2.33337E-004,-2.00999E-004,-7.93624E-005,2.47384E-004,-2.15046E-004,-1.00372E+001,2.68935E-004
766,789,3.37950E-001,-5.20403E+000,-1.18958E-002,-8.76915E-005,-3.65834E-004,2.73728E-003,3.32093E-004,-7.91254E-005,4.65278E-005,3.37292E-004,-8.43241E-005,6.37541E+000,3.51064E-004
716,909,-7.66270E-002,-4.20886E+000,-6.98969E-003,1.69558E-005,-2.44040E-004,2.33334E-003,1.83237E-004,-3.55845E-004,1.79494E-004,2.37532E-004,-4.10141E-004,1.68303E+001,4.11850E-004
776,909,4.21719E-001,-4.20937E+000,-5.09315E-003,1.77319E-004,-9.18097E-005,1.05163E-003,4.10201E-005,-1.54492E-004,-9.84032E-005,8.19704E-005,-1.95442E-004,-2.25945E+001,1.96286E-004
706,869,-1.59722E-001,-4.54032E+000,-8.68390E-003,-1.08950E-005,-3.47476E-004,1.99189E-003,-3.41854E-005,3.84069E-004,2.39145E-005,3.85432E-004,-3.55483E-005,8.67382E+001,4.26021E-004
706,879,-1.59555E-001,-4.45729E+000,-2.77926E-003,-1.15910E-004,-3.00720E-004,3.64192E-003,-9.40863E-005,4.93539E-004,2.11675E-004,5.61849E-004,-1.62396E-004,7.21147E+001,5.78278E-004
826,879,8.37149E-001,-4.45826E+000,3.40852E-003,8.98519E-005,-2.11389E-004,2.12435E-003,1.09785E-004,1.47992E-004,8.63211E-005,2.17299E-004,4.04792E-005,5.12394E+001,2.77256E-004
786,909,5.04410E-001,-4.20925E+000,-6.80675E-003,6.52397E-005,-2.20052E-004,2.35535E-003,-2.07078E-005,-1.26776E-004,7.97481E-006,-2.01115E-005,-1.27373E-004,4.27577E+000,1.59958E-004
796,909,5.87319E-001,-4.20943E+000,-6.15520E-003,-1.34024E-005,-1.95699E-004,3.19142E-003,-1.66632E-004,-1.19952E-004,1.16629E-004,-2.43506E-005,-2.62233E-004,5.06583E+001,3.17793E-004
706,789,-1.59784E-001,-5.20289E+000,-8.26330E-003,-9.38324E-005,-1.62270E-004,2.49795E-003,1.91161E-004,-2.18084E-004,-1.38316E-004,2.33524E-004,-2.60446E-004,-1.70285E+001,2.86462E-004
706,799,-1.59752E-001,-5.12030E+000,-7.77305E-003,-8.46754E-005,-2.07520E-004,2.57026E-003,1.86213E-004,-2.24014E-004,-1.45323E-004,2.32476E-004,-2.70278E-004,-1.76587E+001,2.92716E-004
706,809,-1.59647E-001,-5.03718E+000,-6.39359E-003,-5.15207E-005,-1.08077E-004,2.80374E-003,8.81474E-005,5.73108E-005,-3.46793E-005,1.10681E-004,3.47768E-005,-3.30151E+001,1.51916E-004
716,789,-7.66349E-002,-5.20306E+000,-6.82481E-003,-4.59925E-005,-1.73551E-004,2.29477E-003,1.15030E-004,-2.39973E-004,-1.24108E-004,1.54115E-004,-2.79058E-004,-1.74805E+001,2.79566E-004
726,789,6.33834E-003,-5.20324E+000,-8.22758E-003,3.81833E-005,-1.98784E-004,2.52982E-003,5.39651E-006,-2.38307E-004,-1.94007E-004,1.12644E-004,-3.45555E-004,-2.89339E+001,3.52462E-004
736,789,8.92690E-002,-5.20314E+000,-8.54544E-003,4.69288E-007,-1.39301E-004,2.64970E-003,1.01018E-004,-2.21472E-004,-1.44574E-004,1.56341E-004,-2.76795E-004,-2.09399E+001,2.77569E-004
746,789,1.72432E-001,-5.20409E+000,-6.75372E-003,-1.08064E-005,-2.42591E-004,1.68956E-003,8.29007E-005,-2.32903E-004,-8.76143E-005,1.05579E-004,-2.55581E-004,-1.45122E+001,2.56865E-004
706,829,-1.59460E-001,-4.87125E+000,-2.37110E-003,-4.19245E-005,-2.64003E-004,3.99787E-003,-5.50240E-005,-1.14069E-004,1.21466E-004,4.04560E-005,-2.09549E-004,3.81695E+001,2.22321E-004
806,909,6.70687E-001,-4.20969E+000,-2.67635E-003,9.00901E-005,-1.85508E-004,2.67982E-003,3.86098E-005,-1.51160E-004,3.52139E-004,3.08423E-004,-4.20974E-004,3.74598E+001,4.35899E-004
816,909,7.53161E-001,-4.20971E+000,-9.34131E-003,7.45111E-007,-2.65019E-004,2.68984E-003,4.14226E-004,-4.67451E-004,6.17938E-004,7.32457E-004,-7.85681E-004,2.72479E+001,8.78112E-004
706,819,-1.59693E-001,-4.95458E+000,-6.44458E-003,-8.94521E-005,-1.68775E-004,2.80939E-003,-5.96571E-005,1.33074E-004,7.25410E-005,1.57325E-004,-8.39088E-005,7.15143E+001,1.57442E-004
706,889,-1.59763E-001,-4.37413E+000,-5.66006E-003,-1.20858E-004,-1.71036E-004,3.85217E-003,-1.29077E-004,1.18199E-004,2.75374E-004,2.96417E-004,-3.07295E-004,5.70896E+001,3.48723E-004
706,899,-1.59400E-001,-4.29067E+000,-3.46401E-003,2.39703E-005,-1.43336E-004,2.65616E-003,7.38925E-005,-1.15906E-004,2.17225E-004,2.16043E-004,-2.58056E-004,3.32004E+001,2.76927E-004
706,909,-1.59371E-001,-4.20843E+000,-3.23895E-003,4.05742E-005,-2.55956E-004,2.62819E-003,7.64055E-005,-3.99259E-004,3.00141E-004,2.21521E-004,-5.44375E-004,2.58033E+001,5.47509E-004
826,819,8.36142E-001,-4.95677E+000,-1.16267E-002,-3.10149E-005,-1.10125E-004,9.03575E-004,-2.96029E-004,-1.31594E-004,-1.88369E-005,-1.29463E-004,-2.98160E-004,-8.35479E+001,4.38575E-004
826,829,8.35711E-001,-4.87459E+000,-1.68470E-002,-3.19009E-005,-2.32636E-004,2.07860E-003,-3.99620E-004,-1.15422E-004,9.85597E-005,-8.45872E-005,-4.30455E-004,7.26275E+001,5.52398E-004
766,919,3.38548E-001,-4.12614E+000,-4.12787E-003,2.24866E-005,-1.68825E-004,2.22530E-003,1.91814E-004,-3.76298E-004,-9.61224E-005,2.07636E-004,-3.92121E-004,-9.34772E+000,3.92349E-004
776,919,4.21438E-001,-4.12658E+000,-8.22238E-003,1.30950E-004,-1.83528E-004,1.44293E-003,7.33280E-005,-2.96004E-004,-1.24909E-004,1.11605E-004,-3.34282E-004,-1.70373E+001,3.40377E-004
786,919,5.04358E-001,-4.12656E+000,-7.18264E-003,4.40785E-005,-2.72429E-004,2.37930E-003,1.12215E-005,-1.86122E-004,-7.39939E-005,3.58834E-005,-2.10784E-004,-1.84331E+001,2.25548E-004
756,919,2.55501E-001,-4.12606E+000,-3.62249E-003,-4.56979E-005,-1.88495E-004,2.44541E-003,2.09002E-004,-4.14909E-004,1.00850E-005,2.09165E-004,-4.15072E-004,9.25817E-001,4.15076E-004
726,919,6.30886E-003,-4.12576E+000,-7.29642E-003,-3.11977E-005,-1.39438E-004,2.13567E-003,-1.08124E-004,-1.12973E-004,-3.57298E-005,-7.47365E-005,-1.46360E-004,-4.30591E+001,2.24931E-004
736,919,8.93512E-002,-4.12615E+000,-8.02823E-003,2.04486E-005,-2.47689E-004,1.45519E-003,-1.00901E-004,-1.76295E-004,-8.30667E-005,-4.73778E-005,-2.29818E-004,-3.27954E+001,2.96534E-004
746,919,1.72371E-001,-4.12609E+000,-8.09397E-003,4.07051E-005,-2.28557E-004,1.34073E-003,1.26179E-004,-2.93683E-004,-8.06756E-005,1.41147E-004,-3.08651E-004,-1.05108E+001,3.09026E-004
796,919,5.87341E-001,-4.12647E+000,-6.67953E-003,3.40855E-005,-2.08928E-004,3.00033E-003,-1.16461E-004,-3.37372E-005,2.11915E-005,-2.86244E-005,-1.21573E-004,7.64359E+001,1.59497E-004
806,919,6.70748E-001,-4.12642E+000,-3.28776E-003,1.96558E-004,-1.34535E-004,2.69976E-003,3.66294E-005,5.38180E-005,1.94118E-004,2.39531E-004,-1.49084E-004,4.62675E+001,2.41912E-004
816,779,7.53087E-001,-5.28708E+000,-1.33055E-002,1.00822E-004,-1.65449E-004,2.33805E-003,1.52253E-004,2.31747E-004,1.54418E-004,3.51452E-004,3.25482E-005,5.22172E+001,4.25859E-004
826,779,8.35947E-001,-5.28705E+000,-1.40923E-002,2.28446E-005,-6.25109E-005,2.58239E-003,4.18950E-005,2.24773E-004,9.63903E-005,2.66196E-004,4.72518E-007,6.67450E+001,3.07649E-004
836,779,9.19001E-001,-5.28720E+000,-1.18313E-002,-4.02132E-005,4.95911E-005,3.14508E-003,-4.79090E-004,1.13122E-004,-5.56853E-006,1.13174E-004,-4.79143E-004,-8.94613E+001,5.00878E-004
836,789,9.19051E-001,-5.20456E+000,-1.04193E-002,-9.67789E-005,-1.33912E-004,2.86770E-003,-3.58618E-004,1.13630E-004,-1.41641E-004,1.52855E-004,-3.97842E-004,-7.45211E+001,4.01383E-004
836,799,9.19041E-001,-5.12181E+000,-1.02976E-002,-7.59385E-005,-2.28932E-004,3.37277E-003,-2.94859E-004,-5.65658E-005,-1.09739E-004,-1.37290E-005,-3.37696E-004,-6.86768E+001,3.98101E-004
836,839,9.19377E-001,-4.79021E+000,-5.50344E-003,-4.38036E-005,-1.73077E-004,3.25226E-003,-1.82238E-005,1.24080E-005,-2.68940E-005,2.80415E-005,-3.38573E-005,-5.98306E+001,3.62074E-005
836,849,9.19540E-001,-4.70741E+000,-3.09632E-003,-8.95559E-005,-1.77742E-004,2.42851E-003,-1.63906E-004,-4.19079E-005,-2.24230E-004,1.29472E-004,-3.35286E-004,-5.26092E+001,3.38171E-004
836,859,9.19882E-001,-4.62499E+000,1.59196E-003,-5.12130E-005,-2.10972E-004,2.42949E-003,3.46628E-005,-2.62004E-004,8.66941E-005,5.81393E-005,-2.85481E-004,1.51522E+001,3.01732E-004
806,779,6.70046E-001,-5.28731E+000,-1.11440E-002,-4.47460E-005,-2.17588E-004,2.84750E-003,1.61953E-004,2.21004E-004,1.35860E-004,3.30510E-004,5.24468E-005,5.11305E+001,4.15245E-004
836,809,9.19025E-001,-5.03872E+000,-1.02674E-002,-1.36607E-004,-1.55637E-004,2.65628E-003,-1.07241E-004,7.15979E-005,-6.61745E-008,7.15980E-005,-1.07241E-004,-8.99788E+001,1.09231E-004
716,919,-7.63934E-002,-4.12603E+000,-3.91262E-003,3.83323E-005,-2.31699E-004,2.08430E-003,5.99920E-006,-7.64051E-005,9.25695E-005,6.61220E-005,-1.36528E-004,3.30032E+001,1.36550E-004
756,779,2.55198E-001,-5.28655E+000,-9.24917E-003,-2.04105E-005,-2.53275E-004,2.71045E-003,1.99660E-004,-1.75542E-004,-1.08313E-004,2.28683E-004,-2.04565E-004,-1.50001E+001,2.51296E-004
766,779,3.38370E-001,-5.28628E+000,-7.43058E-003,3.15799E-005,-1.81131E-004,2.68979E-003,2.81171E-004,-1.90924E-004,6.10439E-005,2.88937E-004,-1.98689E-004,7.24976E+000,2.95642E-004
776,779,4.21737E-001,-5.28678E+000,-3.43613E-003,6.95504E-005,-1.31763E-004,1.65849E-003,7.56602E-005,-8.53323E-005,2.52619E-004,2.60298E-004,-2.69970E-004,3.61628E+001,3.06303E-004
696,839,-2.42464E-001,-4.78852E+000,-3.81456E-003,-4.18136E-005,-2.61827E-004,2.65326E-003,-1.53098E-004,-2.63851E-004,1.13605E-004,-8.20913E-005,-3.34857E-004,3.20066E+001,4.41750E-004
696,849,-2.42523E-001,-4.70576E+000,-2.76641E-003,-1.32264E-004,-2.69209E-004,3.16953E-003,-1.59608E-004,-2.62006E-004,1.91914E-006,-1.59572E-004,-2.62042E-004,1.07333E+000,4.25745E-004
696,859,-2.42570E-001,-4.62315E+000,-3.84429E-003,-8.85644E-005,-3.04341E-004,3.43490E-003,-1.41908E-004,-6.59743E-005,-8.86809E-005,-7.47454E-006,-2.00407E-004,-5.65885E+001,2.35844E-004
716,779,-7.63988E-002,-5.28603E+000,-4.29044E-003,-2.82391E-005,-1.30765E-004,1.51103E-003,2.12614E-004,-9.61756E-005,6.07716E-005,2.24144E-004,-1.07705E-004,1.07426E+001,2.24201E-004
726,779,6.57265E-003,-5.28607E+000,-4.82972E-003,2.78792E-005,-2.05779E-004,2.22247E-003,2.15949E-005,-1.04661E-004,-1.21620E-005,2.27558E-005,-1.05822E-004,-5.45240E+000,1.11403E-004
736,779,8.94945E-002,-5.28600E+000,-6.21575E-003,5.46538E-005,-1.01347E-004,2.40708E-003,-3.17571E-005,-1.48990E-004,-1.15672E-004,3.93030E-005,-2.20050E-004,-3.15633E+001,2.34714E-004
696,869,-2.42542E-001,-4.54035E+000,-5.37944E-003,-7.57955E-005,-3.00613E-004,1.60715E-003,-1.02585E-004,3.58341E-004,-1.35226E-004,3.95084E-004,-1.39328E-004,-7.47987E+001,4.00761E-004
706,779,-1.59403E-001,-5.28605E+000,-4.53430E-003,-4.10268E-005,-1.38625E-004,1.20992E-003,3.60466E-004,-1.10698E-004,-5.76613E-005,3.67420E-004,-1.17652E-004,-6.87668E+000,3.75255E-004
696,879,-2.42686E-001,-4.45709E+000,-6.67192E-003,-7.34179E-005,-2.12108E-004,2.54965E-003,-4.40482E-005,4.76084E-004,6.06237E-005,4.83056E-004,-5.10207E-005,8.34391E+001,5.30786E-004
786,779,5.04476E-001,-5.28732E+000,-8.58554E-003,1.19716E-004,-2.04426E-004,1.25809E-003,-1.87960E-004,6.33818E-005,2.77500E-004,2.42341E-004,-3.66919E-004,5.71821E+001,3.73165E-004
696,779,-2.42609E-001,-5.28595E+000,-5.73449E-003,-1.00463E-004,-1.10856E-004,2.36509E-003,1.53131E-004,6.89891E-005,-9.02405E-005,2.10626E-004,1.14944E-005,-3.25024E+001,2.50110E-004
696,789,-2.42611E-001,-5.20310E+000,-4.86640E-003,-1.27274E-004,-1.63823E-004,2.78813E-003,3.30289E-005,-8.27620E-005,-2.30007E-005,3.74304E-005,-8.71635E-005,-1.08335E+001,8.74525E-005
696,799,-2.42576E-001,-5.12016E+000,-4.59633E-003,-1.17086E-004,-2.56143E-004,2.63855E-003,1.20703E-005,-2.42504E-004,4.59435E-005,2.01080E-005,-2.50542E-004,9.92335E+000,2.78419E-004
696,899,-2.42438E-001,-4.29110E+000,-3.49142E-003,-3.68751E-005,-1.73388E-004,2.37944E-003,9.47894E-005,-3.82439E-005,1.63388E-005,9.67667E-005,-4.02212E-005,6.90029E+000,9.72246E-005
696,909,-2.42357E-001,-4.20844E+000,-9.96049E-004,-7.95574E-005,-2.44590E-004,2.90648E-003,1.09354E-004,-3.52430E-004,1.53899E-004,1.55944E-004,-3.99020E-004,1.68425E+001,4.02179E-004
696,919,-2.42266E-001,-4.12548E+000,7.12886E-004,-8.56333E-005,-2.03232E-004,3.07086E-003,2.38379E-004,-5.94481E-005,7.90563E-005,2.58063E-004,-7.91321E-005,1.39816E+001,2.64417E-004
706,919,-1.59272E-001,-4.12582E+000,-8.66811E-004,6.11543E-006,-2.27554E-004,2.86326E-003,1.06023E-004,-1.03680E-004,2.37676E-004,2.60948E-004,-2.58605E-004,3.30976E+001,2.99973E-004
796,779,5.87068E-001,-5.28709E+000,-1.11611E-002,-1.68417E-005,-1.84231E-004,2.87116E-003,1.26675E-004,1.40110E-004,1.86919E-004,3.20432E-004,-5.36473E-005,4.60291E+001,3.43248E-004
696,809,-2.42366E-001,-5.03724E+000,-2.42853E-003,-4.64583E-005,-1.80117E-004,2.59615E-003,-1.01487E-004,-2.04258E-005,6.66969E-005,1.70899E-005,-1.39003E-004,6.06432E+001,1.51606E-004
746,779,1.72195E-001,-5.28645E+000,-9.62433E-003,1.15298E-005,-2.75944E-004,2.88924E-003,2.50165E-005,-2.14255E-004,-1.67553E-004,1.11261E-004,-3.00500E-004,-2.72363E+001,3.03854E-004
696,829,-2.42335E-001,-4.87134E+000,-6.60758E-004,-8.80353E-005,-1.78557E-004,3.13611E-003,-3.44031E-004,-2.01268E-004,1.71245E-004,-8.71222E-005,-4.58177E-004,5.63141E+001,5.85871E-004
696,819,-2.42614E-001,-4.95432E+000,-4.63883E-003,-1.15765E-004,-1.99212E-004,3.09343E-003,-2.37381E-004,6.73751E-006,1.07161E-004,4.71037E-005,-2.77747E-004,6.93593E+001,2.97275E-004
696,889,-2.42639E-001,-4.37388E+000,-3.80029E-003,-1.26871E-004,-1.22270E-004,3.82302E-003,-4.61205E-005,2.03297E-004,4.64757E-005,2.11676E-004,-5.44992E-005,7.97804E+001,2.19820E-004
836,819,9.19330E-001,-4.95599E+000,-6.53427E-003,-1.28636E-004,-9.79294E-005,1.80911E-003,1.60281E-004,1.00626E-004,-1.23465E-005,1.62736E-004,9.81715E-005,-1.12430E+001,2.63557E-004
836,829,9.18990E-001,-4.87389E+000,-1.11001E-002,-6.56025E-005,-1.72151E-004,3.21053E-003,1.36113E-004,2.57205E-005,-4.26393E-005,1.50664E-004,1.11691E-005,-1.88431E+001,1.80766E-004
826,769,8.36028E-001,-5.37031E+000,-1.32609E-002,3.69939E-005,-2.87296E-004,2.46516E-003,2.21706E-004,4.97861E-004,2.55549E-004,6.50249E-004,6.93170E-005,5.91916E+001,7.93895E-004
836,769,9.19156E-001,-5.36993E+000,-1.19114E-002,9.46319E-005,-7.09186E-005,2.85755E-003,-3.70531E-004,4.80769E-004,1.13554E-004,4.95655E-004,-3.85417E-004,8.25313E+001,5.20495E-004
846,769,1.00225E+000,-5.37011E+000,-1.36809E-002,1.48525E-004,-2.57965E-004,5.60178E-004,-3.10851E-004,3.78173E-004,-9.75070E-005,3.91706E-004,-3.24384E-004,-8.20985E+001,4.18880E-004
846,779,1.00218E+000,-5.28743E+000,-1.13086E-002,5.00476E-005,-8.28796E-005,2.40274E-003,-3.28365E-004,7.89848E-005,-1.68280E-004,1.39510E-004,-3.88890E-004,-7.02180E+001,3.94029E-004
846,789,1.00217E+000,-5.20476E+000,-9.41271E-003,-6.72635E-005,-1.06396E-004,2.58498E-003,-1.49159E-004,-8.22121E-006,-1.93997E-004,1.27709E-004,-2.85089E-004,-5.49817E+001,2.85603E-004
816,769,7.52994E-001,-5.37025E+000,-1.63124E-002,1.58886E-004,-3.76674E-004,1.69978E-003,2.51243E-004,3.93778E-004,2.53042E-004,5.85397E-004,5.96241E-005,5.28648E+001,7.12880E-004
696,929,-2.42086E-001,-4.04258E+000,5.09293E-004,6.64488E-005,-2.50290E-004,2.38815E-003,3.57435E-004,2.35418E-004,5.20654E-006,3.57656E-004,2.35197E-004,2.43895E+000,5.97054E-004
706,929,-1.59240E-001,-4.04290E+000,-2.68935E-003,1.17795E-004,-2.15280E-004,2.23387E-003,5.68568E-005,2.12314E-004,2.12530E-004,3.60884E-004,-9.17128E-005,5.50445E+001,3.75145E-004
716,929,-7.62933E-002,-4.04301E+000,-3.27051E-003,1.03316E-004,-2.29715E-004,2.14147E-003,-1.37426E-004,1.81570E-004,8.81472E-005,2.04307E-004,-1.60163E-004,7.55363E+001,2.15007E-004
686,909,-3.25269E-001,-4.20872E+000,5.21598E-004,-1.19775E-004,-2.27211E-004,2.54615E-003,1.75760E-005,-1.99280E-004,8.73510E-005,4.83846E-005,-2.30089E-004,1.94277E+001,2.42622E-004
686,919,-3.25305E-001,-4.12556E+000,6.44493E-004,-1.31593E-004,-2.19138E-004,3.00781E-003,8.39614E-005,3.80887E-005,-4.23321E-005,1.09172E-004,1.28786E-005,-3.07752E+001,1.34116E-004
686,929,-3.25225E-001,-4.04261E+000,-2.32971E-003,6.49310E-005,-3.27927E-004,1.81364E-003,3.23862E-004,2.14672E-004,-1.86203E-004,4.63309E-004,7.52249E-005,-3.68294E+001,5.83285E-004
766,929,3.38248E-001,-4.04340E+000,-8.72629E-003,1.85767E-005,-2.58278E-004,2.09308E-003,1.51041E-004,-2.61984E-004,4.57575E-005,1.56049E-004,-2.66993E-004,6.24667E+000,2.68260E-004
776,929,4.21191E-001,-4.04354E+000,-1.07048E-002,8.27235E-005,-2.24311E-004,1.92577E-003,1.22169E-004,-1.42689E-004,5.41555E-005,1.32815E-004,-1.53334E-004,1.11208E+001,1.66477E-004
786,929,5.04410E-001,-4.04334E+000,-6.09619E-003,1.57220E-005,-1.58489E-004,2.18315E-003,5.35108E-005,1.98974E-005,3.30627E-005,7.37933E-005,-3.85080E-007,3.15273E+001,8.49877E-005
846,799,1.00235E+000,-5.12207E+000,-6.78948E-003,-6.81392E-005,-2.24884E-004,2.42878E-003,5.21959E-006,-1.14731E-004,-9.37319E-005,5.65220E-005,-1.66033E-004,-2.86933E+001,1.68828E-004
756,929,2.55316E-001,-4.04276E+000,-6.63848E-003,-1.57315E-005,-2.37465E-004,2.68678E-003,1.87664E-004,-2.84455E-004,7.76701E-005,2.00113E-004,-2.96904E-004,9.10633E+000,3.02838E-004
796,929,5.87430E-001,-4.04348E+000,-4.32821E-003,-6.02126E-005,-1.71381E-004,2.49283E-003,-8.38300E-005,2.69192E-004,6.74456E-005,2.81638E-004,-9.62768E-005,7.95440E+001,2.86296E-004
806,929,6.70681E-001,-4.04381E+000,-3.56193E-003,1.34725E-004,-1.54840E-004,2.42113E-003,-3.90383E-005,4.67910E-004,7.79890E-005,4.79636E-004,-5.07649E-005,8.14489E+001,5.26978E-004
746,929,1.72547E-001,-4.04318E+000,-3.96764E-003,6.48267E-005,-2.83550E-004,3.07795E-003,1.40839E-004,-1.55890E-004,1.15933E-005,1.41291E-004,-1.56342E-004,2.23403E+000,1.72497E-004
806,769,6.69803E-001,-5.37001E+000,-1.33221E-002,-1.22268E-004,-3.30555E-004,3.26525E-003,7.25047E-005,1.89414E-004,1.64790E-004,3.05810E-004,-4.38911E-005,5.47654E+001,3.30704E-004
846,809,1.00241E+000,-5.03884E+000,-8.06410E-003,4.14754E-005,-1.77662E-004,1.90006E-003,2.44595E-004,-3.09845E-005,1.12180E-004,2.84485E-004,-7.08751E-005,1.95752E+001,2.96180E-004
686,849,-3.25294E-001,-4.70556E+000,-3.86565E-005,-7.50990E-005,-2.68084E-004,3.35176E-003,2.21888E-004,-2.50883E-004,-1.31195E-004,2.55854E-004,-2.84850E-004,-1.45152E+001,3.13519E-004
686,859,-3.25450E-001,-4.62279E+000,-5.79409E-004,-1.49627E-004,-2.34952E-004,4.02412E-003,2.34487E-004,-8.96292E-005,-1.44005E-004,2.89224E-004,-1.44367E-004,-2.08122E+001,2.89224E-004
686,869,-3.25492E-001,-4.53991E+000,-3.56791E-003,-8.05550E-005,-2.39120E-004,2.71088E-003,2.05373E-004,2.82713E-004,-1.08315E-004,3.59054E-004,1.29032E-004,-5.48236E+001,5.05830E-004
686,819,-3.25520E-001,-4.95448E+000,-4.41513E-003,-4.04632E-005,-2.61048E-004,3.13550E-003,-4.79606E-005,-7.21154E-005,9.12802E-008,-4.79603E-005,-7.21158E-005,2.16514E-001,1.20883E-004
686,829,-3.25432E-001,-4.87158E+000,-2.92297E-003,-6.96776E-005,-1.76555E-004,2.75916E-003,-2.53365E-005,-1.69883E-004,-5.34393E-005,-7.72550E-006,-1.87494E-004,-1.82397E+001,2.21095E-004
686,839,-3.25424E-001,-4.78862E+000,-4.25773E-003,-1.83817E-005,-2.39192E-004,2.06104E-003,1.33654E-004,-1.32768E-004,-1.22032E-004,1.81100E-004,-1.80214E-004,-2.12461E+001,2.08607E-004
716,769,-7.68508E-002,-5.36871E+000,-9.45905E-003,-5.40545E-005,-2.19165E-004,2.98528E-003,1.37904E-004,9.38283E-005,3.13939E-005,1.54223E-004,7.75094E-005,2.74660E+001,2.35927E-004
