x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
-0.169641;3.424478;0.6509;-0.77146;0.078467;-0.054726;0.777369;0.018289;0.00408;0.010099;0.049413;-4.482751;-0.223077;20.237616;0.023532;-0.001163;0.012347;94.309219;49.309219;0.016463;0.01609;0.018289;0.020804;-6.068614e-04;0.00408;-0.021411;0.596174;0.022369;-0.022369;0.051619
-0.102475;3.424478;0.725512;-0.771347;0.078747;-0.051364;0.777056;-0.005768;0.007212;0.01084;0.891927;0.799847;1.250239;1.121168;0.013356;-0.011913;0.012634;148.440659;103.440651;0.016846;0.014597;-0.005768;0.021091;5.895948e-04;0.007212;-0.020501;0.674148;0.001443;-0.001443;0.025685
-0.03531;3.424478;0.785058;-0.771417;0.078549;-0.054969;0.777352;-0.020636;0.009764;0.007983;1.926546;2.113354;0.473181;0.519064;0.011733;-0.022604;0.017169;0.584078;135.584076;0.022892;0.020153;-0.020636;0.017839;-0.001874;0.009764;-0.019713;0.730088;-0.010871;0.010871;0.020441
0.031855;3.424478;0.83284;-0.771592;0.078339;-0.056446;0.77761;0.009771;0.01069;0.011815;0.072244;-0.913977;-1.09412;13.84192;0.022054;-0.001593;0.011824;116.91787;71.91787;0.015765;0.015262;0.009771;0.024726;-0.001096;0.01069;-0.025822;0.776394;0.020461;-0.020461;0.04848
0.099021;3.424478;0.858084;-0.771526;0.078201;-0.050369;0.777113;0.022275;0.006698;0.007472;-0.146109;-3.3256;-0.300698;-6.844193;0.025279;0.003694;0.010793;83.301155;38.301155;0.014391;0.015767;0.022275;0.016804;-0.001861;0.006698;-0.018665;0.807715;0.028973;-0.028973;0.047664
0.166186;3.424478;0.853771;-0.771794;0.07789;-0.041138;0.776804;0.014051;0.002688;0.004617;-0.066831;-5.227225;-0.191306;-14.963041;0.01569;0.001049;0.007321;81.691063;36.691063;0.009761;0.010129;0.014051;0.010322;-0.001089;0.002688;-0.011411;0.812633;0.016739;-0.016739;0.053324
0.233352;3.424478;0.915335;-0.771819;0.07789;-0.043013;0.776931;-0.011736;0.004639;2.308528e-04;2.528838;2.529911;0.395271;0.395438;0.004642;-0.011739;0.008191;32.805756;167.805756;0.010921;0.009749;-0.011736;0.001721;-0.001259;0.004639;-0.002979;0.872323;-0.007097;0.007097;0.066824
0.300517;3.424478;0.953739;-0.771611;0.077763;-0.04524;0.776838;0.004892;0.005551;-0.009136;0.272941;-0.881224;-1.134786;3.663798;0.014363;-0.00392;0.009142;162.498947;117.498947;0.012189;0.011115;0.004892;-0.012519;-0.005753;0.005551;0.006765;0.908499;0.010443;-0.010443;0.056765
0.367682;3.424478;0.954062;-0.771619;0.077371;-0.039019;0.77647;-0.003052;-0.004257;-0.005212;5.590427;-0.717019;-1.394664;0.178877;0.001592;-0.008902;0.005247;88.941292;43.941296;0.006996;0.00653;-0.003052;-0.004653;-0.005772;-0.004257;-0.00112;0.915042;-0.00731;0.00731;0.066414
0.434848;3.424478;0.984499;-0.771755;0.077499;-0.04851;0.777152;-0.02126;0.001229;-0.009629;5.182824;17.294901;0.057821;0.192945;0.004789;-0.024819;0.014804;79.750389;34.750385;0.019739;0.018352;-0.02126;-0.015164;-0.004094;0.001229;0.011069;0.935988;-0.020031;0.020031;0.04549
0.502013;3.424478;0.990408;-0.771791;0.077364;-0.055207;0.777621;-0.003784;0.014656;-0.007121;0.363681;0.258174;3.873349;2.749665;0.017086;-0.006214;0.01165;158.103226;113.103218;0.015533;0.013932;-0.003784;-0.006307;-0.007936;0.014656;-0.001629;0.935201;0.010872;-0.010872;0.021985
0.569178;3.424478;0.974094;-0.771605;0.077253;-0.058112;0.777637;0.005938;0.011918;-0.007883;-0.028626;-0.498252;-2.007017;-34.933769;0.01736;4.969266e-04;0.008431;149.443451;104.443443;0.011242;0.011411;0.005938;-0.015466;-3.002441e-04;0.011918;0.015166;0.915982;0.017856;-0.017856;0.028275
0.636344;3.424478;0.950133;-0.771646;0.077364;-0.058086;0.777687;-0.015981;0.001693;0.005052;5.707836;9.439208;0.105941;0.175198;0.003035;-0.017323;0.010179;11.923575;146.923569;0.013572;0.012682;-0.015981;0.010318;-2.154476e-04;0.001693;-0.010534;0.892046;-0.014288;0.014288;0.029512
0.703509;3.424478;0.936301;-0.771944;0.077104;-0.046194;0.77716;-0.009047;0.007745;0.001798;1.164169;1.168206;0.856013;0.858981;0.007935;-0.009238;0.008586;177.564545;132.564545;0.011448;0.009924;-0.009047;0.006941;-0.003344;0.007745;-0.010285;0.890107;-0.001303;0.001303;0.043692
0.770674;3.424478;0.946246;-0.771911;0.077261;-0.04154;0.776879;0.005245;-9.890887e-07;4.756665e-04;0.008277;0;0;120.81636;0.005288;-4.376859e-05;0.002666;52.36166;7.361659;0.003554;0.00354;0.005245;6.79501e-04;2.71832e-04;-9.890887e-07;-4.07669e-04;0.904705;0.005244;-0.005244;0.030844
0.83784;3.424478;0.942061;-0.771827;0.077485;-0.054374;0.77761;0.010398;0.006679;-0.006605;-0.108903;-1.556723;-0.642375;-9.182442;0.0154;0.001677;0.006861;172.756973;127.756973;0.009148;0.009756;0.010398;-0.011576;-0.001633;0.006679;0.009942;0.887687;0.017077;-0.017077;0.041323
0.905005;3.424478;0.944188;-0.77204;0.077229;-0.057247;0.778002;-0.003391;0.004301;-0.001021;0.794652;0.788296;1.268559;1.258412;0.004434;-0.003524;0.003979;129.268951;84.268959;0.005305;0.004605;-0.003391;-0.001246;-7.954481e-04;0.004301;4.505533e-04;0.886941;9.105881e-04;-9.105881e-04;0.057072
0.97217;3.424478;0.951532;-0.772506;0.077079;-0.056131;0.778369;-0.01186;0.007777;-0.002919;1.497789;1.524976;0.655748;0.667651;0.008202;-0.012285;0.010244;62.149109;17.149109;0.013658;0.011906;-0.01186;-0.003572;-0.002266;0.007777;0.001306;0.895402;-0.004083;0.004083;0.064553
1.039336;3.424478;0.926555;-0.772448;0.076893;-0.05074;0.777922;-0.020408;-0.002807;0.006986;-61.620945;-7.271717;-0.137519;-0.016228;-3.707201e-04;-0.022844;0.011237;3.138606;138.138611;0.014982;0.015107;-0.020408;0.018708;-0.004735;-0.002807;-0.023443;0.875815;-0.023215;0.023215;0.002797
1.106501;3.424478;0.862088;-0.772495;0.076706;-0.049121;0.777847;2.14314e-04;-0.018871;0.025221;2.057771;0.011357;88.051941;0.485963;0.017638;-0.036294;0.026966;135.462143;90.462143;0.035954;0.031752;2.14314e-04;0.048723;0.001719;-0.018871;-0.047004;0.812966;-0.018656;0.018656;0.016262
1.173667;3.424478;0.820612;-0.772415;0.076969;-0.050378;0.777873;0.008703;-0.003047;0.022193;0.780672;2.856073;0.350131;1.280948;0.025786;-0.02013;0.022958;123.788124;78.788124;0.030611;0.026576;0.008703;0.043395;9.924705e-04;-0.003047;-0.042402;0.770234;0.005656;-0.005656;0.020622
1.240832;3.424478;0.766029;-0.772566;0.076826;-0.05313;0.778193;-0.006116;0.003472;0.009285;1.289733;1.761685;0.567638;0.775354;0.009127;-0.011772;0.01045;152.408188;107.40818;0.013933;0.012098;-0.006116;0.019319;-7.484033e-04;0.003472;-0.020067;0.712899;-0.002645;0.002645;0.064659
1.307997;3.424478;0.688127;-0.772861;0.076558;-0.048375;0.778148;-0.017334;0.005543;-0.011056;2.17764;3.127175;0.319777;0.459213;0.010013;-0.021804;0.015908;96.6408;51.6408;0.021211;0.018785;-0.017334;-0.020968;-0.001143;0.005543;0.019825;0.639752;-0.011791;0.011791;0.030687
1.375163;3.424478;0.604137;-0.772844;0.07635;-0.047562;0.778061;0.006801;0.007337;-0.045596;0.731554;-0.92698;-1.078772;1.366953;0.052666;-0.038528;0.045597;139.020111;94.020119;0.060796;0.052862;0.006801;-0.093602;0.002409;0.007337;0.096011;0.556576;0.014138;-0.014138;0.02037
1.442328;3.424478;0.521905;-0.772544;0.076748;-0.050091;0.777962;0.026109;0.006772;-0.058542;0.566069;-3.855298;-0.259383;1.766569;0.075775;-0.042894;0.059335;146.917221;101.917221;0.079113;0.069385;0.026109;-0.122313;0.005229;0.006772;0.127542;0.471815;0.032881;-0.032881;0.026026
-0.371137;3.357313;0.422295;-0.771361;0.079351;-0.059634;0.777721;0.055946;0.00309;-0.011403;-0.012608;-18.103657;-0.055237;-79.312813;0.058301;7.350772e-04;0.028783;25.000637;160.000641;0.038377;0.038625;0.055946;-0.020236;-0.00257;0.00309;0.017666;0.362661;0.059036;-0.059036;0.051094
-0.303971;3.357313;0.476114;-0.771174;0.079041;-0.051072;0.776894;0.010381;-0.001598;-0.011249;0.487464;6.494421;0.153978;2.051435;0.017135;-0.008353;0.012744;160.343796;115.343788;0.016992;0.015004;0.010381;-0.02177;-7.272434e-04;-0.001598;0.021043;0.425042;0.008782;-0.008782;0.115425
-0.236806;3.357313;0.557037;-0.771183;0.079164;-0.055614;0.777228;-0.005911;-0.003176;-0.014447;1.911644;-1.861123;-0.53731;0.52311;0.009968;-0.019055;0.014512;121.888229;76.888229;0.019349;0.017028;-0.005911;-0.026398;-0.002496;-0.003176;0.023902;0.501423;-0.009087;0.009087;0.062627
-0.169641;3.357313;0.644799;-0.771455;0.078522;-0.054229;0.777335;0.009196;-0.002593;-0.013939;0.641821;3.546915;0.281935;1.558066;0.018436;-0.011832;0.015134;154.92485;109.924843;0.020179;0.017613;0.009196;-0.024787;-0.003091;-0.002593;0.021696;0.59057;0.006603;-0.006603;0.042324
-0.102475;3.357313;0.710364;-0.771376;0.078461;-0.053847;0.777224;-0.010909;3.970971e-04;-0.0025;12.362822;27.471752;0.036401;0.080888;9.251097e-04;-0.011437;0.006181;67.147842;22.14784;0.008241;0.007951;-0.010909;-0.004459;-5.40743e-04;3.970971e-04;0.003918;0.656517;-0.010512;0.010512;0.039146
-0.03531;3.357313;0.76013;-0.771523;0.078313;-0.056775;0.777563;-0.021019;0.001709;-0.001238;11.869436;12.297276;0.081319;0.08425;0.001777;-0.021086;0.011431;45.30748;0.307479;0.015242;0.014686;-0.021019;-2.91002e-04;-0.002186;0.001709;-0.001895;0.703355;-0.01931;0.01931;0.027165
0.031855;3.357313;0.810537;-0.771755;0.078218;-0.061266;0.778124;0.008337;3.992298e-04;-0.001601;-0.010226;-20.882576;-0.047887;-97.790573;0.008648;8.843128e-05;0.00428;35.779339;170.779343;0.005706;0.005736;0.008337;-0.001332;-0.001871;3.992298e-04;-5.387673e-04;0.749272;0.008736;-0.008736;0.045914
0.099021;3.357313;0.854335;-0.771431;0.07831;-0.05609;0.777421;0.025139;0.003092;0.006373;-0.051495;-8.130588;-0.122992;-19.419399;0.026849;0.001383;0.012733;73.775116;28.775114;0.016978;0.017457;0.025139;0.013727;-9.815724e-04;0.003092;-0.014708;0.798245;0.028231;-0.028231;0.05084
0.166186;3.357313;0.864126;-0.771507;0.078167;-0.049892;0.77706;0.009489;0.008659;0.013062;0.180403;-1.095833;-0.912548;5.543136;0.022143;-0.003995;0.013069;115.911087;70.911087;0.017425;0.016258;0.009489;0.025389;7.356383e-04;0.008659;-0.024653;0.814234;0.018148;-0.018148;0.05675
0.233352;3.357313;0.933794;-0.771943;0.077959;-0.049997;0.777479;0.005448;0.010371;0.015177;0.320624;-0.525275;-1.903764;3.11892;0.023284;-0.007466;0.015375;125.562737;80.562737;0.0205;0.01852;0.005448;0.029997;3.560514e-04;0.010371;-0.029641;0.883797;0.015819;-0.015819;0.07469
0.300517;3.357313;0.961273;-0.771962;0.077661;-0.04488;0.777155;0.012057;0.009135;0.009726;-0.037212;-1.319872;-0.757649;-26.873034;0.020431;7.602856e-04;0.009835;113.156586;68.156586;0.013114;0.013375;0.012057;0.024778;-0.005325;0.009135;-0.030103;0.916394;0.021191;-0.021191;0.056549
0.367682;3.357313;0.931154;-0.771781;0.077102;-0.040477;0.776678;-0.002165;0.009912;-0.004897;0.334881;0.218374;4.5793;2.986132;0.011648;-0.003901;0.007774;150.74884;105.748833;0.010366;0.009341;-0.002165;-0.00541;-0.004384;0.009912;0.001026;0.890677;0.007747;-0.007747;0.051137
0.434848;3.357313;0.954553;-0.77181;0.077231;-0.050879;0.777331;-0.019292;0.008274;-0.010763;1.91987;2.331762;0.42886;0.520869;0.011978;-0.022997;0.017488;96.952713;51.952713;0.023317;0.020524;-0.019292;-0.02309;0.001564;0.008274;0.024654;0.903674;-0.011019;0.011019;0.068599
0.502013;3.357313;0.958647;-0.771892;0.077427;-0.055314;0.777736;-0.004527;0.002153;-0.004234;1.564594;2.103073;0.475495;0.639144;0.004206;-0.00658;0.005393;111.062408;66.062408;0.007191;0.006278;-0.004527;-0.011247;0.002778;0.002153;0.014025;0.903333;-0.002375;0.002375;0.048244
0.569178;3.357313;0.965644;-0.771946;0.077455;-0.056453;0.777873;-0.001177;-0.001086;0.001094;-61.232246;-1.084044;-0.922472;-0.016331;-3.635958e-05;-0.002226;0.001095;154.679886;109.679878;0.00146;0.001472;-0.001177;0.002597;-4.0886e-04;-0.001086;-0.003006;0.909191;-0.002263;0.002263;0.047249
0.636344;3.357313;0.975068;-0.772091;0.077326;-0.052919;0.777756;-0.005105;-0.002236;-0.010769;2.020566;-2.282683;-0.438081;0.494911;0.007194;-0.014535;0.010864;116.094475;71.094475;0.014486;0.012781;-0.005105;-0.01707;-0.004468;-0.002236;0.012601;0.922149;-0.007341;0.007341;0.063546
0.703509;3.357313;0.963039;-0.772305;0.076862;-0.040589;0.777181;-0.01571;-0.005831;-0.011757;11.8703;-2.694216;-0.371165;0.084244;0.001982;-0.023523;0.012752;100.019806;55.01981;0.017003;0.016382;-0.01571;-0.02174;-0.001773;-0.005831;0.019968;0.92245;-0.021541;0.021541;0.093365
0.770674;3.357313;0.931124;-0.772416;0.077092;-0.0434;0.777465;0.023912;-0.004665;7.357182e-04;0.195726;5.125854;0.195089;5.10918;0.023931;-0.004684;0.014307;45.56282;0.562821;0.019076;0.017723;0.023912;4.295982e-04;0.001042;-0.004665;6.122399e-04;0.887724;0.019247;-0.019247;0.071067
0.83784;3.357313;0.922721;-0.772295;0.077117;-0.057252;0.778244;0.009516;0.00281;-3.524405e-04;-0.292734;-3.387043;-0.295243;-3.416075;0.009535;0.002791;0.003372;39.741093;174.741089;0.004496;0.00566;0.009516;-8.394009e-04;1.345198e-04;0.00281;9.739207e-04;0.86547;0.012326;-0.012326;0.031111
0.905005;3.357313;0.937657;-0.772181;0.07684;-0.058575;0.778203;-3.68979e-04;0.00398;-0.001913;0.23194;0.0927;10.787516;4.311468;0.004702;-0.001091;0.002896;162.031738;117.031738;0.003862;0.003554;-3.68979e-04;-0.001505;-0.002321;0.00398;-8.157117e-04;0.879082;0.003611;-0.003611;0.051213
0.97217;3.357313;0.919124;-0.772234;0.0771;-0.058941;0.778309;-0.030073;-0.001175;0.008736;25.77964;-25.599613;-0.039063;0.03879;0.001261;-0.032509;0.016885;8.347061;143.347061;0.022513;0.022105;-0.030073;0.022877;-0.005405;-0.001175;-0.028282;0.860184;-0.031248;0.031248;0.05762
1.039336;3.357313;0.847746;-0.772434;0.076763;-0.052309;0.777999;-0.046215;-0.001598;0.013254;24.411152;-28.923004;-0.034575;0.040965;0.002042;-0.049855;0.025948;13.215531;148.21553;0.034598;0.033938;-0.046215;0.028692;-0.002185;-0.001598;-0.030876;0.795438;-0.047812;0.047812;0.014966
1.106501;3.357313;0.80789;-0.772736;0.075963;-0.042132;0.777603;-0.00585;-0.006991;0.007836;9.938725;-0.836816;-1.195006;0.100617;0.001437;-0.014278;0.007857;158.16452;113.16452;0.010476;0.010032;-0.00585;0.013131;0.002542;-0.006991;-0.010588;0.765758;-0.012841;0.012841;0.0365
1.173667;3.357313;0.799878;-0.7725;0.076069;-0.047306;0.777676;0.026512;0.003098;-0.005098;-0.073835;-8.558688;-0.11684;-13.543715;0.027573;0.002036;0.012769;22.56086;157.560867;0.017025;0.017743;0.026512;-0.010884;6.885733e-04;0.003098;0.011573;0.752572;0.029609;-0.029609;0.077011
1.240832;3.357313;0.759402;-0.772384;0.076264;-0.050828;0.777802;0.010385;0.007849;-0.009173;0.007788;-1.323105;-0.755798;128.407043;0.018378;-1.431193e-04;0.00926;163.193878;118.193878;0.012347;0.0123;0.010385;-0.017234;-0.001112;0.007849;0.016123;0.708574;0.018234;-0.018234;0.086694
1.307997;3.357313;0.695257;-0.772655;0.076172;-0.052129;0.778148;0.0175;0.003517;-0.022101;0.376144;-4.976566;-0.200942;2.658554;0.033689;-0.012672;0.02318;156.490341;111.490349;0.030907;0.027668;0.0175;-0.044206;5.132104e-06;0.003517;0.044211;0.643128;0.021017;-0.021017;0.061781
1.375163;3.357313;0.620581;-0.772936;0.0764;-0.061094;0.779102;0.031287;4.921309e-04;-0.034349;0.406354;-63.573753;-0.01573;2.460907;0.053531;-0.021753;0.037642;159.132339;114.132332;0.050189;0.044738;0.031287;-0.069837;0.001139;4.921309e-04;0.070976;0.559486;0.031779;-0.031779;0.069302
1.442328;3.357313;0.522626;-0.772995;0.076514;-0.065198;0.779504;0.025943;0.003693;-0.04183;0.489935;-7.025884;-0.142331;2.041086;0.058103;-0.028466;0.043284;152.095734;107.095734;0.057713;0.050948;0.025943;-0.08415;4.892928e-04;0.003693;0.084639;0.457428;0.029636;-0.029636;0.034731
-0.371137;3.290148;0.418806;-0.771564;0.078898;-0.055655;0.777582;0.053108;0.002486;-0.008968;-0.017286;-21.35935;-0.046818;-57.849838;0.05465;9.446855e-04;0.026853;26.968748;161.96875;0.035803;0.036122;0.053108;-0.01723;-7.05966e-04;0.002486;0.016524;0.363151;0.055595;-0.055595;0.008902
-0.303971;3.290148;0.465939;-0.7714;0.078853;-0.049845;0.77702;0.008066;0.003635;-0.008259;0.187509;-2.218603;-0.450734;5.333074;0.014401;-0.0027;0.008551;159.741043;114.741043;0.011401;0.010616;0.008066;-0.016782;2.635147e-04;0.003635;0.017045;0.416094;0.011701;-0.011701;0.088244
-0.236806;3.290148;0.558523;-0.771491;0.079083;-0.053126;0.777351;-3.600122e-04;0.003825;-0.009781;0.704725;0.09412;10.624697;1.418994;0.011735;-0.00827;0.010002;134.899826;89.899818;0.013336;0.011607;-3.600122e-04;-0.01802;-0.001542;0.003825;0.016478;0.505397;0.003465;-0.003465;0.048297
-0.169641;3.290148;0.631799;-0.771755;0.078557;-0.047373;0.777188;-3.79083e-04;0.001729;-0.008068;0.846842;0.219296;4.560042;1.180858;0.008811;-0.007462;0.008137;134.897491;89.897484;0.010849;0.009406;-3.79083e-04;-0.013382;-0.002754;0.001729;0.010628;0.584425;0.00135;-0.00135;0.043942
-0.102475;3.290148;0.692803;-0.771639;0.078485;-0.05239;0.777388;-0.025293;0.002009;0.002269;11.599512;12.587501;0.079444;0.086211;0.002197;-0.02548;0.013838;31.87521;166.875214;0.018451;0.017764;-0.025293;0.005787;-0.001249;0.002009;-0.007035;0.640413;-0.023283;0.023283;0.053812
-0.03531;3.290148;0.757401;-0.771534;0.078364;-0.054815;0.777438;-0.010831;0.002626;0.00125;3.992821;4.123995;0.242483;0.25045;0.002741;-0.010946;0.006844;23.144009;158.144012;0.009125;0.008362;-0.010831;0.003933;-0.001433;0.002626;-0.005366;0.702586;-0.008204;0.008204;0.05636
0.031855;3.290148;0.816132;-0.771584;0.078279;-0.054908;0.777486;0.013529;3.788696e-04;-0.006551;0.143361;-35.707695;-0.028005;6.97538;0.016235;-0.002327;0.009281;8.505399;143.505402;0.012375;0.011677;0.013529;-0.010263;-0.002839;3.788696e-04;0.007424;0.761224;0.013907;-0.013907;0.053351
0.099021;3.290148;0.836843;-0.771688;0.07787;-0.050607;0.777257;0.011786;-0.001034;9.956097e-04;0.09361;11.402563;0.0877;10.682611;0.011863;-0.001111;0.006487;69.509537;24.509539;0.008649;0.008304;0.011786;0.005537;-0.003546;-0.001034;-0.009084;0.786236;0.010753;-0.010753;0.049924
0.166186;3.290148;0.841677;-0.771692;0.077826;-0.050673;0.77726;-0.001022;0.005987;0.001327;0.203014;0.170686;5.85871;4.925776;0.00623;-0.001265;0.003747;152.006287;107.006294;0.004997;0.004633;-0.001022;0.00484;-0.002186;0.005987;-0.007026;0.791004;0.004965;-0.004965;0.045062
0.233352;3.290148;0.878201;-0.772003;0.077737;-0.051641;0.777623;0.008518;0.010193;0.007701;-0.094058;-0.835645;-1.196681;-10.631704;0.017102;0.001609;0.007747;114.992706;69.992706;0.010329;0.010905;0.008518;0.016666;-0.001263;0.010193;-0.017929;0.826561;0.01871;-0.01871;0.04822
0.300517;3.290148;0.906901;-0.772253;0.077464;-0.045964;0.777488;0.013757;0.017973;0.011466;-0.152854;-0.765383;-1.306535;-6.542187;0.027523;0.004207;0.011658;116.928574;71.928574;0.015544;0.01712;0.013757;0.026488;-0.003557;0.017973;-0.030045;0.860937;0.03173;-0.03173;0.045418
0.367682;3.290148;0.923524;-0.771883;0.077057;-0.044969;0.777022;-7.763142e-04;0.009755;8.799235e-04;0.086421;0.079583;12.565514;11.571245;0.009828;-8.493298e-04;0.005339;151.34993;106.349922;0.007118;0.006853;-7.763142e-04;0.004949;-0.003189;0.009755;-0.008137;0.878555;0.008978;-0.008978;0.068149
0.434848;3.290148;0.940818;-0.77186;0.077194;-0.05088;0.777378;-0.007843;-8.110803e-04;-0.002907;37.789162;-9.66974;-0.103415;0.026463;2.352327e-04;-0.008889;0.004562;81.313126;36.313126;0.006083;0.006006;-0.007843;-0.005721;-9.30721e-05;-8.110803e-04;0.005628;0.889938;-0.008654;0.008654;0.098703
0.502013;3.290148;0.956104;-0.772024;0.077499;-0.055727;0.777902;-0.013355;-0.007521;-0.010163;154.722504;-1.775838;-0.563114;0.006463;1.358039e-04;-0.021012;0.010574;102.488258;57.488258;0.014098;0.014053;-0.013355;-0.019235;-0.001092;-0.007521;0.018143;0.900377;-0.020876;0.020876;0.083639
0.569178;3.290148;0.981952;-0.771937;0.077491;-0.061485;0.778249;-0.007338;-4.364122e-04;-0.004891;4.704811;-16.814335;-0.059473;0.212548;0.002098;-0.009873;0.005986;94.6092;49.609203;0.007981;0.007381;-0.007338;-0.008701;-0.001081;-4.364122e-04;0.00762;0.920467;-0.007774;0.007774;0.067286
0.636344;3.290148;0.979128;-0.772131;0.077183;-0.05885;0.778207;9.474327e-04;0.005397;0.002549;0.032252;-0.175545;-5.696541;31.006258;0.006556;-2.1144e-04;0.003384;142.094803;97.094795;0.004512;0.004443;9.474327e-04;0.008797;-0.003698;0.005397;-0.012494;0.920277;0.006345;-0.006345;0.093671
0.703509;3.290148;0.98352;-0.772246;0.076811;-0.051071;0.777735;-0.006222;-2.288816e-04;-0.005028;3.45517;-27.18609;-0.036784;0.289421;0.002628;-0.009079;0.005853;99.786484;54.786488;0.007804;0.007093;-0.006222;-0.008923;-0.001133;-2.288816e-04;0.00779;0.932449;-0.006451;0.006451;0.084307
0.770674;3.290148;0.963312;-0.772295;0.076915;-0.050772;0.777775;0.017514;-0.00833;-0.008182;0.538188;2.102451;0.475635;1.858088;0.019887;-0.010703;0.015295;177.127106;132.127106;0.020393;0.017924;0.017514;-0.017354;9.907478e-04;-0.00833;0.018345;0.912541;0.009184;-0.009184;0.054344
0.83784;3.290148;0.946041;-0.772073;0.076938;-0.058037;0.778064;0.015146;-1.616831e-04;-1.815374e-04;0.010816;93.674278;0.010675;92.456627;0.015148;-1.638358e-04;0.007656;44.252754;179.252762;0.010208;0.010154;0.015146;-1.992864e-04;-1.637884e-04;-1.616831e-04;3.549803e-05;0.888004;0.014984;-0.014984;0.040423
0.905005;3.290148;0.935897;-0.771815;0.076906;-0.05922;0.777895;-0.006262;-0.002901;0.004448;53.981007;-2.158059;-0.463379;0.018525;1.729487e-04;-0.009336;0.004754;169.340973;124.340973;0.006339;0.006282;-0.006262;0.008575;3.209247e-04;-0.002901;-0.008254;0.876677;-0.009163;0.009163;0.056602
0.97217;3.290148;0.890088;-0.771868;0.076637;-0.052498;0.777438;-0.039104;-0.00145;0.007032;-224.829178;-26.972092;-0.037075;-0.004448;-1.795785e-04;-0.040374;0.020097;22.770454;157.770447;0.026797;0.026857;-0.039104;0.016051;-0.001988;-0.00145;-0.018038;0.83759;-0.040554;0.040554;0.064649
1.039336;3.290148;0.820791;-0.772483;0.076192;-0.044864;0.777527;-0.042782;5.330208e-04;-0.003866;49.261822;80.263809;0.012459;0.0203;8.754178e-04;-0.043125;0.022;47.852551;2.852549;0.029333;0.029046;-0.042782;-0.002235;-0.005498;5.330208e-04;-0.003263;0.775927;-0.042249;0.042249;0.049083
