x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
1.106501;2.618494;0.764352;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;4.28047e-17;0;0;0;0;2.274578e-16;-1.164355e-16;1.719466e-16;45;0;2.292621e-16;2.019663e-16;2.220446e-16;5.043825e-17;3.517114e-17;-1.110223e-16;-1.526711e-17;0.764352;1.110223e-16;-1.110223e-16;0
1.173667;2.618494;0.731919;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.314486e-17;0;0;0;0;2.244315e-16;-2.386852e-18;1.134091e-16;45;0;1.512122e-16;1.504229e-16;0;8.026692e-20;-4.636999e-17;2.220446e-16;-4.645025e-17;0.731919;2.220446e-16;-2.220446e-16;0
1.240832;2.618494;0.692935;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;2.928471e-17;0;0;0;0;2.235852e-16;-3.346075e-16;2.790964e-16;45;0;3.721285e-16;3.243906e-16;2.220446e-16;5.027667e-17;8.292747e-18;-3.330669e-16;-4.198392e-17;0.692935;-1.110223e-16;1.110223e-16;0
1.307997;2.618494;0.646508;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;1.309782e-17;0;0;0;0;2.224306e-16;-2.224306e-16;2.224306e-16;45;0;2.965741e-16;2.568407e-16;-2.220446e-16;-1.154125e-18;2.734977e-17;2.220446e-16;2.85039e-17;0.646508;0;0;0
1.375163;2.618494;0.559515;8.39567e-13;0;0;8.39567e-13;0;0;7.205568e-17;0;0;0;0;7.205568e-17;-7.205568e-17;7.205568e-17;45;0;9.607424e-17;8.320273e-17;0;1.266198e-16;1.74916e-17;0;-1.091282e-16;0.559515;0;0;0
1.442328;2.618494;0.427099;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;-8.984163e-18;0;0;0;0;2.421632e-19;-3.333091e-16;1.667756e-16;45;0;2.223675e-16;2.222868e-16;0;-2.931274e-17;1.134441e-17;-3.330669e-16;4.065714e-17;0.427099;-3.330669e-16;3.330669e-16;0
1.509493;2.618494;0.352774;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.152277e-17;0;0;0;0;2.335674e-16;2.105218e-16;1.152277e-17;45;0;1.536369e-17;1.486265e-16;2.220446e-16;3.576353e-18;1.946918e-17;2.220446e-16;1.589283e-17;0.352774;4.440892e-16;-4.440892e-16;0
-0.371137;2.551329;0.27489;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-1.345583e-17;0;0;0;0;2.22857e-16;-8.124461e-19;1.118348e-16;45;0;1.49113e-16;1.488429e-16;2.220446e-16;-7.686474e-18;-1.922518e-17;0;-1.153871e-17;0.27489;2.220446e-16;-2.220446e-16;0
-0.303971;2.551329;0.367065;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;8.661262e-17;0;0;0;0;2.352447e-16;-3.46267e-16;2.907558e-16;45;0;3.876744e-16;3.377694e-16;2.220446e-16;1.47061e-16;2.616428e-17;-3.330669e-16;-1.208967e-16;0.367065;-1.110223e-16;1.110223e-16;0
-0.236806;2.551329;0.499967;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;1.34851e-18;0;0;0;0;2.220528e-16;-8.189406e-21;1.110305e-16;45;0;1.480407e-16;1.480379e-16;0;4.71722e-17;-4.447519e-17;2.220446e-16;-9.164739e-17;0.499967;2.220446e-16;-2.220446e-16;0
-0.169641;2.551329;0.580347;8.39567e-13;0;0;8.39567e-13;0;0;3.941493e-18;0;0;0;0;3.941493e-18;-3.941493e-18;3.941493e-18;45;0;5.255325e-18;4.551245e-18;0;3.52694e-19;7.530292e-18;0;7.177598e-18;0.580347;0;0;0
-0.102475;2.551329;0.628628;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;2.806803e-19;0;0;0;0;7.095956e-22;-1.11023e-16;5.551186e-17;45;0;7.401582e-17;7.401558e-17;-1.110223e-16;5.613606e-19;0;0;-5.613606e-19;0.628628;-1.110223e-16;1.110223e-16;0
-0.03531;2.551329;0.701961;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;-5.848028e-17;0;0;0;0;9.969617e-18;-3.430365e-16;1.765031e-16;45;0;2.353374e-16;2.320856e-16;-3.330669e-16;-1.01984e-16;-1.497658e-17;0;8.700739e-17;0.701961;-3.330669e-16;3.330669e-16;0
0.031855;2.551329;0.752543;8.39567e-13;0;0;8.39567e-13;0;0;1.203251e-17;0;0;0;0;1.203251e-17;-1.203251e-17;1.203251e-17;45;0;1.604335e-17;1.389395e-17;0;2.057177e-17;3.493253e-18;0;-1.707852e-17;0.752543;0;0;0
0.099021;2.551329;0.759397;8.39567e-13;0;0;8.39567e-13;-4.440892e-16;-1.110223e-16;1.039733e-17;0;0;0;0;-1.10698e-16;-4.444135e-16;1.668577e-16;45;0;2.224769e-16;2.671343e-16;-4.440892e-16;-7.690204e-18;2.848486e-17;-1.110223e-16;3.617506e-17;0.759397;-5.551115e-16;5.551115e-16;0
0.166186;2.551329;0.810178;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;4.029095e-17;0;0;0;0;1.308075e-17;-1.24103e-16;6.85919e-17;45;0;9.145586e-17;8.742243e-17;-1.110223e-16;5.12712e-17;2.93107e-17;0;-2.19605e-17;0.810178;-1.110223e-16;1.110223e-16;0
0.233352;2.551329;0.859251;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;-6.385107e-17;0;0;0;0;2.292943e-16;-3.403166e-16;2.848055e-16;45;0;3.797406e-16;3.309407e-16;2.220446e-16;-6.752981e-17;-6.017232e-17;-3.330669e-16;7.357492e-18;0.859251;-1.110223e-16;1.110223e-16;0
0.300517;2.551329;0.862962;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;9.759357e-18;0;0;0;0;2.224727e-16;-4.281201e-19;1.114504e-16;45;0;1.486006e-16;1.484581e-16;2.220446e-16;-3.500185e-18;2.30189e-17;0;2.651908e-17;0.862962;2.220446e-16;-2.220446e-16;0
0.367682;2.551329;0.893203;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-2.785515e-17;0;0;0;0;2.243581e-16;-1.133358e-16;1.68847e-16;45;0;2.251293e-16;1.984489e-16;-1.110223e-16;-1.656436e-17;-3.914595e-17;2.220446e-16;-2.258159e-17;0.893203;1.110223e-16;-1.110223e-16;0
0.434848;2.551329;0.916518;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-2.164673e-17;0;0;0;0;2.436913e-16;2.003979e-16;2.164673e-17;45;0;2.88623e-17;1.501252e-16;2.220446e-16;-2.314254e-17;-2.015092e-17;2.220446e-16;2.991623e-18;0.916518;4.440892e-16;-4.440892e-16;0
0.502013;2.551329;0.924192;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;-9.13902e-18;0;0;0;0;2.50577e-19;-3.333175e-16;1.66784e-16;45;0;2.223787e-16;2.222952e-16;-3.330669e-16;-2.783165e-18;-1.549487e-17;0;-1.271171e-17;0.924192;-3.330669e-16;3.330669e-16;0
0.569178;2.551329;0.918501;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-7.762983e-18;0;0;0;0;2.223157e-16;-2.710735e-19;1.112934e-16;45;0;1.483912e-16;1.483009e-16;0;-1.165318e-17;-3.872782e-18;2.220446e-16;7.7804e-18;0.918501;2.220446e-16;-2.220446e-16;0
0.636344;2.551329;0.924261;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;2.288401e-18;0;0;0;0;2.220603e-16;-1.11038e-16;1.665492e-16;45;0;2.220656e-16;1.958428e-16;-1.110223e-16;4.576801e-18;0;2.220446e-16;-4.576801e-18;0.924261;1.110223e-16;-1.110223e-16;0
0.703509;2.551329;0.913981;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;1.206777e-17;0;0;0;0;2.224813e-16;-1.11459e-16;1.669701e-16;45;0;2.226268e-16;1.963201e-16;-1.110223e-16;-1.339739e-18;2.547527e-17;2.220446e-16;2.681501e-17;0.913981;1.110223e-16;-1.110223e-16;0
0.770674;2.551329;0.901646;8.39567e-13;0;0;8.39567e-13;0;0;-3.429928e-17;0;0;0;0;3.429928e-17;-3.429928e-17;3.429928e-17;45;0;4.573238e-17;3.96054e-17;0;-5.043187e-17;-1.81667e-17;0;3.226517e-17;0.901646;0;0;0
0.83784;2.551329;0.904874;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;3.2963e-19;0;0;0;0;2.220451e-16;-4.893419e-22;1.110228e-16;45;0;1.480304e-16;1.480302e-16;0;1.851656e-17;-1.78573e-17;2.220446e-16;-3.637386e-17;0.904874;2.220446e-16;-2.220446e-16;0
0.905005;2.551329;0.868751;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.073615e-17;0;0;0;0;2.225625e-16;-5.178994e-19;1.115402e-16;45;0;1.487203e-16;1.485479e-16;0;-7.461081e-18;-1.401122e-17;2.220446e-16;-6.550143e-18;0.868751;2.220446e-16;-2.220446e-16;0
0.97217;2.551329;0.837051;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;3.966441e-17;0;0;0;0;2.289172e-16;-6.872638e-18;1.178949e-16;45;0;1.571932e-16;1.549532e-16;2.220446e-16;2.070647e-17;5.862234e-17;0;3.791587e-17;0.837051;2.220446e-16;-2.220446e-16;0
1.039336;2.551329;0.821457;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-5.19506e-17;0;0;0;0;2.739952e-16;1.70094e-16;5.19506e-17;45;0;6.926746e-17;1.597225e-16;2.220446e-16;-8.47626e-17;-1.913859e-17;2.220446e-16;6.562401e-17;0.821457;4.440892e-16;-4.440892e-16;0
1.106501;2.551329;0.793084;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-4.730746e-17;0;0;0;0;2.317035e-16;-9.658879e-18;1.206812e-16;45;0;1.609082e-16;1.577872e-16;0;-2.508986e-17;-6.952506e-17;2.220446e-16;-4.44352e-17;0.793084;2.220446e-16;-2.220446e-16;0
1.173667;2.551329;0.744801;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;8.953171e-18;0;0;0;0;2.22405e-16;-3.604202e-19;1.113827e-16;45;0;1.485103e-16;1.483903e-16;2.220446e-16;1.365206e-18;1.654114e-17;0;1.517593e-17;0.744801;2.220446e-16;-2.220446e-16;0
1.240832;2.551329;0.691615;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.584022e-17;0;0;0;0;2.250121e-16;-2.967471e-18;1.139898e-16;45;0;1.519864e-16;1.510069e-16;0;-2.807708e-17;-2.360335e-17;2.220446e-16;4.473737e-18;0.691615;2.220446e-16;-2.220446e-16;0
1.307997;2.551329;0.62269;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;-1.323341e-18;0;0;0;0;5.257815e-21;-3.330722e-16;1.665387e-16;45;0;2.220516e-16;2.220499e-16;0;2.423261e-17;-2.687929e-17;-3.330669e-16;-5.11119e-17;0.62269;-3.330669e-16;3.330669e-16;0
1.375163;2.551329;0.53335;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-1.594288e-17;0;0;0;0;1.138863e-18;-2.231835e-16;1.121612e-16;45;0;1.495482e-16;1.4917e-16;-2.220446e-16;-2.048036e-17;-1.14054e-17;0;9.074964e-18;0.53335;-2.220446e-16;2.220446e-16;0
1.442328;2.551329;0.435625;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;2.511602e-17;0;0;0;0;2.248501e-16;-2.805488e-18;1.138278e-16;45;0;1.517704e-16;1.508439e-16;2.220446e-16;5.023203e-17;0;0;-5.023203e-17;0.435625;2.220446e-16;-2.220446e-16;0
1.509493;2.551329;0.368896;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-2.220446e-16;-7.204625e-17;0;0;0;0;-1.866044e-16;-3.685071e-16;9.095137e-17;45;0;1.212685e-16;2.127635e-16;-3.330669e-16;-1.231679e-16;-2.092465e-17;-2.220446e-16;1.022432e-16;0.368896;-5.551115e-16;5.551115e-16;0
-0.371137;2.484163;0.286075;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-2.220446e-16;-2.050244e-18;0;0;0;0;2.220541e-16;-2.220541e-16;2.220541e-16;45;0;2.960721e-16;2.56406e-16;2.220446e-16;-1.350418e-17;9.403687e-18;-2.220446e-16;2.290786e-17;0.286075;0;0;0
-0.303971;2.484163;0.382128;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-5.121907e-17;0;0;0;0;2.332898e-16;-1.124521e-17;1.222675e-16;45;0;1.630233e-16;1.594072e-16;2.220446e-16;-6.976118e-17;-3.267696e-17;0;3.708421e-17;0.382128;2.220446e-16;-2.220446e-16;0
-0.236806;2.484163;0.484977;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.747307e-17;0;0;0;0;2.234112e-16;-1.366576e-18;1.123889e-16;45;0;1.498518e-16;1.493984e-16;0;-4.37066e-17;8.760453e-18;2.220446e-16;5.246705e-17;0.484977;2.220446e-16;-2.220446e-16;0
-0.169641;2.484163;0.572788;8.39567e-13;0;0;8.39567e-13;0;0;-1.021325e-17;0;0;0;0;1.021325e-17;-1.021325e-17;1.021325e-17;45;0;1.361767e-17;1.179325e-17;0;-5.124602e-17;3.081952e-17;0;8.206553e-17;0.572788;0;0;0
-0.102475;2.484163;0.628353;8.39567e-13;0;0;8.39567e-13;0;0;5.183806e-17;0;0;0;0;5.183806e-17;-5.183806e-17;5.183806e-17;45;0;6.911741e-17;5.985744e-17;0;6.255282e-17;4.11233e-17;0;-2.142952e-17;0.628353;0;0;0
-0.03531;2.484163;0.706088;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.404924e-17;0;0;0;0;2.360938e-16;2.079954e-16;1.404924e-17;45;0;1.873232e-17;1.48916e-16;2.220446e-16;-1.465265e-17;4.275112e-17;2.220446e-16;5.740377e-17;0.706088;4.440892e-16;-4.440892e-16;0
0.031855;2.484163;0.753033;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.249207e-17;0;0;0;0;2.345367e-16;2.095525e-16;1.249207e-17;45;0;1.66561e-17;1.487309e-16;2.220446e-16;1.541483e-17;9.569319e-18;2.220446e-16;-5.845512e-18;0.753033;4.440892e-16;-4.440892e-16;0
0.099021;2.484163;0.753906;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-5.932036e-18;0;0;0;0;3.160551e-19;-1.113384e-16;5.582721e-17;45;0;7.443628e-17;7.433114e-17;-1.110223e-16;3.342269e-17;-4.528677e-17;0;-7.870946e-17;0.753906;-1.110223e-16;1.110223e-16;0
0.166186;2.484163;0.803602;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;2.836332e-17;0;0;0;0;-8.265898e-17;-1.393856e-16;2.836332e-17;45;0;3.781776e-17;8.093725e-17;-1.110223e-16;4.661462e-17;1.011202e-17;-1.110223e-16;-3.65026e-17;0.803602;-2.220446e-16;2.220446e-16;0
0.233352;2.484163;0.861881;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;4.746576e-17;0;0;0;0;2.317656e-16;-9.721022e-18;1.207433e-16;45;0;1.609911e-16;1.578506e-16;2.220446e-16;6.780288e-17;2.712865e-17;0;-4.067423e-17;0.861881;2.220446e-16;-2.220446e-16;0
0.300517;2.484163;0.880641;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;1.578451e-17;0;0;0;0;-9.52378e-17;-1.268068e-16;1.578451e-17;45;0;2.104601e-17;7.622599e-17;-1.110223e-16;4.430085e-17;-1.273183e-17;-1.110223e-16;-5.703269e-17;0.880641;-2.220446e-16;2.220446e-16;0
0.367682;2.484163;0.88401;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;2.149086e-17;0;0;0;0;2.241055e-16;-2.060891e-18;1.130832e-16;45;0;1.507776e-16;1.500953e-16;0;3.662746e-17;6.354257e-18;2.220446e-16;-3.02732e-17;0.88401;2.220446e-16;-2.220446e-16;0
0.434848;2.484163;0.895776;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-3.460441e-18;0;0;0;0;1.077535e-19;-1.111301e-16;5.56189e-17;45;0;7.415854e-17;7.412265e-17;-1.110223e-16;1.330915e-17;-2.023003e-17;0;-3.353918e-17;0.895776;-1.110223e-16;1.110223e-16;0
0.502013;2.484163;0.900972;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-2.837199e-17;0;0;0;0;6.830309e-18;-1.178526e-16;6.234146e-17;45;0;8.312194e-17;8.09413e-17;0;-5.012888e-17;-6.615097e-18;-1.110223e-16;4.351378e-17;0.900972;-1.110223e-16;1.110223e-16;0
0.569178;2.484163;0.895391;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-1.100542e-17;0;0;0;0;2.225887e-16;-5.441392e-19;1.115664e-16;45;0;1.487553e-16;1.485742e-16;2.220446e-16;-8.539263e-18;-1.347158e-17;0;-4.932315e-18;0.895391;2.220446e-16;-2.220446e-16;0
0.636344;2.484163;0.901094;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-1.520029e-17;0;0;0;0;2.04349e-18;-1.130658e-16;5.755464e-17;45;0;7.673952e-17;7.606751e-17;0;-7.649708e-18;-2.275087e-17;-1.110223e-16;-1.510117e-17;0.901094;-1.110223e-16;1.110223e-16;0
0.703509;2.484163;0.894264;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-2.97057e-17;0;0;0;0;2.2595e-16;-3.905415e-18;1.149277e-16;45;0;1.53237e-16;1.519519e-16;2.220446e-16;-1.561986e-17;-4.379154e-17;0;-2.817168e-17;0.894264;2.220446e-16;-2.220446e-16;0
0.770674;2.484163;0.905099;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;1.990383e-17;0;0;0;0;2.419484e-16;2.021408e-16;1.990383e-17;45;0;2.653844e-17;1.498033e-16;2.220446e-16;2.729539e-18;3.707812e-17;2.220446e-16;3.434858e-17;0.905099;4.440892e-16;-4.440892e-16;0
0.83784;2.484163;0.918025;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;2.615179e-17;0;0;0;0;2.240855e-16;-1.130632e-16;1.685743e-16;45;0;2.247658e-16;1.981396e-16;2.220446e-16;-3.265296e-18;5.556887e-17;-1.110223e-16;5.883417e-17;0.918025;1.110223e-16;-1.110223e-16;0
0.905005;2.484163;0.880608;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;1.680941e-17;0;0;0;0;2.489228e-18;-1.135115e-16;5.800038e-17;45;0;7.733384e-17;7.651759e-17;0;1.502478e-17;1.859403e-17;-1.110223e-16;3.569245e-18;0.880608;-1.110223e-16;1.110223e-16;0
0.97217;2.484163;0.849184;8.39567e-13;0;0;8.39567e-13;0;0;1.196789e-17;0;0;0;0;1.196789e-17;-1.196789e-17;1.196789e-17;45;0;1.595719e-17;1.381933e-17;0;-5.781944e-18;2.971773e-17;0;3.549967e-17;0.849184;0;0;0
1.039336;2.484163;0.847895;8.39567e-13;0;0;8.39567e-13;0;0;5.270241e-18;0;0;0;0;5.270241e-18;-5.270241e-18;5.270241e-18;45;0;7.026987e-18;6.08555e-18;0;5.542256e-18;4.998225e-18;0;-5.440313e-19;0.847895;0;0;0
1.106501;2.484163;0.824304;8.39567e-13;0;0;8.39567e-13;0;0;2.549498e-17;0;0;0;0;2.549498e-17;-2.549498e-17;2.549498e-17;45;0;3.399331e-17;2.943907e-17;0;1.755704e-18;4.923426e-17;0;4.747856e-17;0.824304;0;0;0
1.173667;2.484163;0.753917;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;3.116817e-17;0;0;0;0;2.263367e-16;-4.292077e-18;1.153144e-16;45;0;1.537525e-16;1.52342e-16;0;4.714499e-17;1.519134e-17;2.220446e-16;-3.195365e-17;0.753917;2.220446e-16;-2.220446e-16;0
1.240832;2.484163;0.705981;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;-4.974558e-17;0;0;0;0;2.275487e-16;-2.275487e-16;2.275487e-16;45;0;3.033983e-16;2.627507e-16;-2.220446e-16;-9.949116e-17;0;2.220446e-16;9.949116e-17;0.705981;0;0;0
1.307997;2.484163;0.634466;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-1.884367e-18;0;0;0;0;2.23929e-16;2.201602e-16;1.884367e-18;45;0;2.512489e-18;1.480457e-16;2.220446e-16;6.230378e-18;-9.999112e-18;2.220446e-16;-1.622949e-17;0.634466;4.440892e-16;-4.440892e-16;0
1.375163;2.484163;0.538682;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-1.110223e-16;1.928916e-17;0;0;0;0;-1.093591e-16;-3.347301e-16;1.126855e-16;45;0;1.502473e-16;1.970875e-16;-3.330669e-16;4.428264e-17;-5.704333e-18;-1.110223e-16;-4.998698e-17;0.538682;-4.440892e-16;4.440892e-16;0
1.442328;2.484163;0.418042;8.39567e-13;0;0;8.39567e-13;4.440892e-16;2.220446e-16;-1.485578e-17;0;0;0;0;4.450787e-16;2.210551e-16;1.120118e-16;45;0;1.493491e-16;2.569682e-16;4.440892e-16;-3.401497e-17;4.303401e-18;2.220446e-16;3.831837e-17;0.418042;6.661338e-16;-6.661338e-16;0
1.509493;2.484163;0.324461;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-2.220446e-16;3.964198e-17;0;0;0;0;-2.09343e-16;-3.457685e-16;6.821271e-17;45;0;9.095028e-17;2.011038e-16;-3.330669e-16;4.569455e-17;3.35894e-17;-2.220446e-16;-1.210515e-17;0.324461;-5.551115e-16;5.551115e-16;0
-0.371137;2.416998;0.263439;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-9.688665e-17;0;0;0;0;3.633093e-17;-2.583755e-16;1.473532e-16;45;0;1.96471e-16;1.855501e-16;-2.220446e-16;-1.56534e-16;-3.723925e-17;0;1.192948e-16;0.263439;-2.220446e-16;2.220446e-16;0
-0.303971;2.416998;0.392201;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;6.477379e-17;0;0;0;0;2.295026e-16;-3.405249e-16;2.850137e-16;45;0;3.800183e-16;3.311797e-16;-3.330669e-16;7.95551e-17;4.999249e-17;2.220446e-16;-2.956261e-17;0.392201;-1.110223e-16;1.110223e-16;0
-0.236806;2.416998;0.508432;8.39567e-13;0;0;8.39567e-13;4.440892e-16;2.220446e-16;6.822615e-17;0;0;0;0;4.633772e-16;2.027567e-16;1.303102e-16;45;0;1.73747e-16;2.682253e-16;4.440892e-16;8.681533e-17;4.963697e-17;2.220446e-16;-3.717836e-17;0.508432;6.661338e-16;-6.661338e-16;0
-0.169641;2.416998;0.574415;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-1.775943e-17;0;0;0;0;-9.326287e-17;-1.287817e-16;1.775943e-17;45;0;2.367924e-17;7.680319e-17;-1.110223e-16;-1.789715e-17;-1.762171e-17;-1.110223e-16;2.754382e-19;0.574415;-2.220446e-16;2.220446e-16;0
-0.102475;2.416998;0.628537;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-1.181746e-17;0;0;0;0;1.243939e-18;-1.122662e-16;5.675509e-17;45;0;7.567345e-17;7.526223e-17;-1.110223e-16;-2.729345e-17;3.658531e-18;0;3.095198e-17;0.628537;-1.110223e-16;1.110223e-16;0
-0.03531;2.416998;0.705071;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;3.566751e-18;0;0;0;0;2.221019e-16;-5.727871e-20;1.110796e-16;45;0;1.481061e-16;1.48087e-16;2.220446e-16;-8.211338e-18;1.534484e-17;0;2.355618e-17;0.705071;2.220446e-16;-2.220446e-16;0
0.031855;2.416998;0.739419;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-8.397859e-18;0;0;0;0;2.223618e-16;-3.171591e-19;1.113395e-16;45;0;1.484526e-16;1.48347e-16;2.220446e-16;-8.580796e-18;-8.214923e-18;0;3.658731e-19;0.739419;2.220446e-16;-2.220446e-16;0
0.099021;2.416998;0.760582;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-8.027411e-18;0;0;0;0;2.30072e-16;2.140172e-16;8.027411e-18;45;0;1.070322e-17;1.483197e-16;2.220446e-16;-1.605482e-17;0;2.220446e-16;1.605482e-17;0.760582;4.440892e-16;-4.440892e-16;0
0.166186;2.416998;0.812058;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;-2.846512e-17;0;0;0;0;2.238617e-16;-2.238617e-16;2.238617e-16;45;0;2.984823e-16;2.584933e-16;-2.220446e-16;-7.314654e-17;1.621631e-17;2.220446e-16;8.936284e-17;0.812058;0;0;0
0.233352;2.416998;0.868398;8.39567e-13;0;0;8.39567e-13;0;0;-2.269148e-18;0;0;0;0;2.269148e-18;-2.269148e-18;2.269148e-18;45;0;3.025531e-18;2.620186e-18;0;-4.090845e-17;3.637015e-17;0;7.72786e-17;0.868398;0;0;0
0.300517;2.416998;0.889311;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;4.973144e-17;0;0;0;0;1.901874e-17;-1.30041e-16;7.452989e-17;45;0;9.937318e-17;9.367936e-17;-1.110223e-16;5.028719e-17;4.917569e-17;0;-1.111507e-18;0.889311;-1.110223e-16;1.110223e-16;0
0.367682;2.416998;0.879416;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;2.297992e-18;0;0;0;0;4.754455e-20;-1.110698e-16;5.55587e-17;45;0;7.407826e-17;7.406242e-17;0;-7.414119e-18;1.20101e-17;-1.110223e-16;1.942422e-17;0.879416;-1.110223e-16;1.110223e-16;0
0.434848;2.416998;0.905766;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;1.295787e-17;0;0;0;0;1.492308e-18;-1.125146e-16;5.700346e-17;45;0;7.600461e-17;7.551209e-17;0;2.83812e-17;-2.465449e-18;-1.110223e-16;-3.084665e-17;0.905766;-1.110223e-16;1.110223e-16;0
0.502013;2.416998;0.928547;8.39567e-13;0;0;8.39567e-13;0;0;-1.260855e-17;0;0;0;0;1.260855e-17;-1.260855e-17;1.260855e-17;45;0;1.68114e-17;1.45591e-17;0;-2.521709e-17;0;0;2.521709e-17;0.928547;0;0;0
0.569178;2.416998;0.921799;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-3.13948e-17;0;0;0;0;-7.96275e-17;-1.424171e-16;3.13948e-17;45;0;4.185973e-17;8.241589e-17;-1.110223e-16;-4.214783e-17;-2.064176e-17;-1.110223e-16;2.150607e-17;0.921799;-2.220446e-16;2.220446e-16;0
0.636344;2.416998;0.911347;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;2.220446e-16;-1.993851e-17;0;0;0;0;2.227598e-16;-3.337821e-16;2.78271e-16;45;0;3.71028e-16;3.234438e-16;-3.330669e-16;-1.925091e-17;-2.062611e-17;2.220446e-16;-1.375206e-18;0.911347;-1.110223e-16;1.110223e-16;0
