Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],ext.Current Image [#],ext.Time [s],ext.Force [N]
1061,665,-1.97524E+000,-1.10547E+001,-6.04350E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1151,1715,-8.62281E-002,8.70498E+000,-2.09417E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,1265,-7.35035E-001,2.22478E-001,5.94045E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1145,9.24634E-002,-2.03603E+000,1.31025E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1340,-1.28731E+000,1.63409E+000,3.70105E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,1580,-1.52760E+000,6.15599E+000,-6.59220E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,800,1.16085E+000,-8.52414E+000,1.29227E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1655,4.69722E-001,7.57417E+000,-2.04892E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,815,8.80511E-001,-8.24171E+000,1.76415E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1010,6.33922E-001,-4.57612E+000,2.64919E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1151,755,-2.62261E-001,-9.36771E+000,-6.09003E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,710,-8.35948E-001,-1.02119E+001,-2.71080E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,1310,-7.26959E-001,1.06943E+000,-4.41934E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,1625,1.59833E+000,7.00985E+000,-3.04571E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,980,3.45164E-001,-5.13979E+000,1.47002E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,1145,-1.03993E+000,-2.03669E+000,4.57318E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1061,1730,-1.78415E+000,8.98379E+000,-3.36910E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,830,-8.14638E-001,-7.95864E+000,-4.02606E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1475,4.36474E-001,4.17956E+000,-7.42539E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1190,3.84015E-001,-1.18913E+000,1.99682E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1325,6.92372E-001,1.35329E+000,2.47685E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,1145,-7.56616E-001,-2.03617E+000,2.93920E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,665,-1.69249E+000,-1.10556E+001,-4.39578E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,725,1.49299E-002,-9.93127E+000,-1.85724E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1025,3.53881E-001,-4.29343E+000,4.96601E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1355,6.97729E-001,1.91791E+000,6.81204E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,815,1.16382E+000,-8.24195E+000,2.67097E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1760,1.34043E+000,9.55790E+000,-1.24026E-005,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,1520,1.57878E+000,5.02969E+000,-1.13377E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1151,995,-2.18362E-001,-4.85767E+000,-5.48817E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1256,1625,1.88259E+000,7.01106E+000,1.88847E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,800,1.44395E+000,-8.52442E+000,1.85060E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1490,7.22997E-001,4.46301E+000,1.84906E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1685,1.32631E+000,8.14178E+000,-1.92153E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1370,1.26708E+000,2.20128E+000,-1.28000E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1715,1.97174E-001,8.70538E+000,-3.12135E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1400,1.27295E+000,2.76724E+000,6.94151E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1580,-1.24413E+000,6.15659E+000,1.06073E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,710,-1.11901E+000,-1.02121E+001,-3.31772E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,1655,-1.51451E+000,7.56956E+000,-4.60613E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1160,9.49881E-002,-1.75402E+000,-6.88432E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1280,4.00599E-001,5.04851E-001,1.50097E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1010,9.16648E-001,-4.57611E+000,-7.21540E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,755,2.09740E-002,-9.36819E+000,2.84261E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1136,830,-5.31693E-001,-7.95863E+000,-3.02284E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1310,6.89359E-001,1.07061E+000,5.77227E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,1730,-1.50087E+000,8.98437E+000,-3.90558E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,680,1.13852E+000,-1.07785E+001,1.59247E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,995,6.51455E-002,-4.85717E+000,3.62071E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,1475,-6.97095E-001,4.17769E+000,-2.49325E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1535,1.64215E-001,5.31028E+000,-3.57074E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,665,-1.40989E+000,-1.10563E+001,-4.42794E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1151,1205,-1.79466E-001,-9.06340E-001,2.82511E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,815,1.44677E+000,-8.24260E+000,1.96631E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1355,9.80874E-001,1.91823E+000,-1.23840E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,1160,-1.03738E+000,-1.75443E+000,-1.02222E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,725,-1.68190E+000,-9.92961E+000,-5.68670E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1685,1.04336E+000,8.14172E+000,5.50303E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,875,3.25377E-001,-7.11383E+000,-2.10472E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1490,4.39489E-001,4.46253E+000,1.22228E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1061,710,-1.96658E+000,-1.02103E+001,-3.20203E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1190,6.66744E-001,-1.18942E+000,-2.13568E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1160,3.78332E-001,-1.75406E+000,8.69370E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,1625,-6.69329E-001,7.00527E+000,7.18206E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,1370,-9.99456E-001,2.19853E+000,-2.55341E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1010,1.19965E+000,-4.57573E+000,-2.08050E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1325,9.75750E-001,1.35347E+000,2.72659E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,980,6.21494E-002,-5.13982E+000,1.65799E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,1760,1.62397E+000,9.55842E+000,-1.53215E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,1715,4.80691E-001,8.70603E+000,-3.47734E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,665,-8.44054E-001,-1.10566E+001,9.00581E-005,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1355,1.26392E+000,1.91872E+000,-4.29270E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1136,1025,-4.96122E-001,-4.29389E+000,-2.67494E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1061,1655,-1.79754E+000,7.56923E+000,-2.37715E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1310,9.72913E-001,1.07095E+000,2.39831E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1256,1745,1.90421E+000,9.27528E+000,-7.12793E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,800,-1.66812E+000,-8.52067E+000,-2.60364E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1061,1685,-1.79249E+000,8.13468E+000,-5.43666E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1445,-1.26890E+000,3.61206E+000,-1.57626E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,725,-1.39899E+000,-9.92934E+000,-3.46077E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1076,710,-1.68467E+000,-1.02116E+001,-6.33665E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1205,1.03858E-001,-9.06454E-001,4.22531E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1430,7.11802E-001,3.33191E+000,1.62297E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1181,995,3.48221E-001,-4.85737E+000,3.88302E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1196,1160,6.61395E-001,-1.75390E+000,-2.98226E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1226,1475,1.28707E+000,4.18048E+000,1.23006E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,1610,1.78222E-001,6.72506E+000,8.11108E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,1295,-1.01280E+000,7.86677E-001,-2.49945E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1166,770,2.34343E-002,-9.08675E+000,3.85938E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1121,890,-8.02848E-001,-6.83069E+000,3.75958E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1325,-1.28934E+000,1.35199E+000,9.63948E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,680,1.42116E+000,-1.07789E+001,-9.87548E-004,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1106,1085,-1.05144E+000,-3.16561E+000,-5.06297E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1151,1190,-1.82397E-001,-1.18925E+000,1.37038E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1010,-1.34667E+000,-4.57479E+000,5.58151E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,1400,-1.27725E+000,2.76376E+000,-3.26942E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1211,1760,1.05674E+000,9.55723E+000,-1.93231E-005,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1241,1670,1.60696E+000,7.85933E+000,-1.81713E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
1091,710,-1.40192E+000,-1.02118E+001,-5.39253E-003,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0.00000E+000,0,0.00000E+000,2.81807E-001
