Coordinates.Image X [Pixel],Coordinates.Image Y [Pixel],coor.X [mm],coor.Y [mm],coor.Z [mm],disp.Horizontal Displacement U [mm],disp.Vertical Displacement V [mm],disp.Out-Of-Plane: W [mm],disp.Displacement Magnitude [mm],strain.Strain-global frame: Exx [ ],strain.Strain-global frame: Eyy [ ],strain.Strain-global frame: Exy [ ],strain.Maximum Principal Strain: EI [ ],strain.Minimum Principal Strain: EII [ ],strain.Shear Angle Gamma [deg],strain.Von Mises Equivalent Strain [ ],ext.Current Image [#],ext.Time [s],ext.Force [N]
1196,1460,7.30431E-001,3.88541E+000,5.60110E-004,1.32720E-002,-1.17552E-002,8.33904E-004,1.77490E-002,1.25210E-004,5.27576E-005,6.64966E-006,1.25815E-004,5.21523E-005,5.20068E+000,1.82979E-004,7,6.99997E+000,3.20280E-001
1226,725,1.15991E+000,-9.94542E+000,-6.58099E-003,1.35867E-002,-1.19336E-002,-3.32073E-003,1.83857E-002,-2.18200E-005,-4.54603E-005,-4.79245E-005,1.57204E-005,-8.30008E-005,-3.80725E+001,8.81775E-005,7,6.99997E+000,3.20280E-001
1121,1640,-6.54802E-001,7.27738E+000,1.12503E-002,1.19122E-002,-1.08651E-002,1.16527E-002,1.98931E-002,-3.39651E-005,1.35438E-005,-3.00714E-005,2.81112E-005,-4.85324E-005,-6.41532E+001,4.87351E-005,7,6.99997E+000,3.20280E-001
1196,995,6.44013E-001,-4.86925E+000,5.73358E-003,1.29240E-002,-1.14370E-002,3.59356E-003,1.76281E-002,3.50449E-004,2.24046E-005,-9.59988E-005,3.76477E-004,-3.62335E-006,-1.51698E+001,4.32642E-004,7,6.99997E+000,3.20280E-001
1151,1595,-9.48180E-002,6.42941E+000,-3.88104E-003,1.32432E-002,-1.17511E-002,-4.18657E-003,1.81933E-002,3.77116E-005,1.89263E-005,5.72882E-006,3.93208E-005,1.73171E-005,1.56900E+001,5.80451E-005,7,6.99997E+000,3.20280E-001
1166,875,5.57928E-002,-7.12486E+000,2.89370E-004,1.33106E-002,-1.14051E-002,1.89372E-003,1.76305E-002,3.72618E-005,4.14666E-005,-4.34332E-005,8.28482E-005,-4.11983E-006,-4.63856E+001,9.33772E-005,7,6.99997E+000,3.20280E-001
1136,1670,-3.64885E-001,7.84322E+000,-3.24780E-003,1.32451E-002,-1.15765E-002,3.78002E-005,1.75911E-002,1.23459E-005,1.11171E-005,-2.79391E-005,3.96774E-005,-1.62144E-005,-4.43701E+001,3.98975E-005,7,6.99997E+000,3.20280E-001
1121,920,-7.84826E-001,-6.27906E+000,5.93283E-003,1.29238E-002,-1.17792E-002,5.13125E-003,1.82237E-002,-1.73152E-004,2.42977E-005,-5.11998E-006,2.44304E-005,-1.73284E-004,-8.85156E+001,1.87584E-004,7,6.99997E+000,3.20280E-001
1241,1445,1.57791E+000,3.60467E+000,5.61828E-003,1.27940E-002,-1.12187E-002,3.02523E-003,1.72828E-002,1.08029E-004,7.28895E-005,3.13610E-005,1.26406E-004,5.45118E-005,3.03704E+001,1.85619E-004,7,6.99997E+000,3.20280E-001
1136,1160,-4.57195E-001,-1.76527E+000,6.32269E-003,1.34621E-002,-1.17315E-002,2.03113E-003,1.79717E-002,-2.77648E-004,-2.22239E-005,3.30984E-005,-1.80046E-005,-2.81867E-004,8.27353E+001,3.36349E-004,7,6.99997E+000,3.20280E-001
1166,1355,1.43956E-001,1.90740E+000,1.45034E-002,1.24351E-002,-1.06089E-002,1.01929E-002,1.92633E-002,-8.96469E-005,2.43030E-005,-5.16658E-005,4.42404E-005,-1.09584E-004,-6.88989E+001,1.10260E-004,7,6.99997E+000,3.20280E-001
1241,1745,1.63458E+000,9.26316E+000,-8.24109E-003,1.38800E-002,-1.18727E-002,-3.04797E-003,1.85177E-002,-2.01445E-004,2.40669E-004,-2.86039E-005,2.42512E-004,-2.03288E-004,-8.63136E+001,2.60354E-004,7,6.99997E+000,3.20280E-001
1241,830,1.46178E+000,-7.97287E+000,-1.77976E-003,1.27032E-002,-1.16300E-002,3.84657E-004,1.72272E-002,-2.36929E-005,-1.61830E-005,-5.25735E-005,3.27695E-005,-7.26453E-005,-4.70426E+001,7.27611E-005,7,6.99997E+000,3.20280E-001
1196,1100,6.63582E-001,-2.89460E+000,2.06385E-003,1.33208E-002,-1.14374E-002,2.35519E-003,1.77146E-002,1.75925E-004,3.63117E-005,-4.43727E-005,1.88834E-004,2.34026E-005,-1.62211E+001,2.32738E-004,7,6.99997E+000,3.20280E-001
1226,1295,1.26683E+000,7.77015E-001,9.78613E-005,1.33991E-002,-1.16289E-002,-1.93224E-003,1.78466E-002,-3.90276E-005,-3.04831E-005,4.47563E-005,1.02044E-005,-7.97151E-005,4.77264E+001,8.67578E-005,7,6.99997E+000,3.20280E-001
1241,755,1.44837E+000,-9.38240E+000,-5.95834E-003,1.35872E-002,-1.18163E-002,-1.60226E-003,1.80777E-002,-1.13715E-004,-1.45367E-005,-5.17819E-006,-1.42671E-005,-1.13985E-004,-8.70193E+001,1.40581E-004,7,6.99997E+000,3.20280E-001
1181,890,3.42461E-001,-6.84296E+000,5.24008E-003,1.38652E-002,-1.14828E-002,3.53228E-003,1.83460E-002,7.49173E-005,1.22222E-005,-4.92225E-005,1.01927E-004,-1.47871E-005,-2.87544E+001,1.10154E-004,7,6.99997E+000,3.20280E-001
1091,1085,-1.31716E+000,-3.17531E+000,1.89513E-002,1.45118E-002,-1.11753E-002,4.61807E-004,1.83219E-002,-4.18298E-004,-7.24308E-006,-6.30732E-005,2.21728E-006,-4.27759E-004,-8.14698E+001,4.92658E-004,7,6.99997E+000,3.20280E-001
1211,1220,9.70004E-001,-6.35584E-001,4.71304E-003,1.39936E-002,-1.14672E-002,3.30057E-003,1.83905E-002,1.25063E-004,-7.67793E-007,7.94121E-005,1.63462E-004,-3.91669E-005,2.58057E+001,1.70691E-004,7,6.99997E+000,3.20280E-001
1241,725,1.44166E+000,-9.94510E+000,2.92631E-003,1.25271E-002,-1.13003E-002,7.61030E-003,1.85079E-002,-1.59000E-004,-6.53436E-005,-4.13434E-005,-4.97046E-005,-1.74639E-004,-6.92797E+001,2.35654E-004,7,6.99997E+000,3.20280E-001
1136,1715,-3.56792E-001,8.69198E+000,-9.21134E-003,1.32332E-002,-1.19884E-002,-4.54594E-003,1.84256E-002,-1.69783E-005,-6.80423E-006,-3.61035E-005,2.45689E-005,-4.83514E-005,-4.90101E+001,4.83535E-005,7,6.99997E+000,3.20280E-001
1136,1310,-4.29540E-001,1.05854E+000,1.32310E-003,1.39948E-002,-1.12124E-002,-3.91556E-004,1.79367E-002,-1.61952E-004,3.78695E-005,-5.01175E-005,4.97349E-005,-1.73818E-004,-7.66803E+001,1.79040E-004,7,6.99997E+000,3.20280E-001
1256,680,1.71727E+000,-1.07918E+001,-5.41252E-003,1.37891E-002,-1.17875E-002,9.29545E-004,1.81645E-002,-1.92197E-005,-6.15353E-005,-2.69123E-004,2.29576E-004,-3.10331E-004,-4.27524E+001,3.22006E-004,7,6.99997E+000,3.20280E-001
1211,1205,9.66132E-001,-9.17281E-001,9.02109E-003,1.30381E-002,-1.06222E-002,8.61132E-003,1.88939E-002,1.75426E-004,-4.97612E-007,5.96088E-005,1.93721E-004,-1.87925E-005,1.70621E+001,2.13668E-004,7,6.99997E+000,3.20280E-001
1166,1700,2.08571E-001,8.41051E+000,-2.78641E-003,1.40520E-002,-1.19424E-002,-6.76971E-004,1.84537E-002,-1.46693E-005,1.34103E-005,-3.11044E-005,3.34967E-005,-3.47557E-005,-5.71467E+001,3.94257E-005,7,6.99997E+000,3.20280E-001
1151,1670,-8.10538E-002,7.84399E+000,-2.82039E-003,1.33375E-002,-1.16746E-002,-1.88748E-003,1.78255E-002,1.42720E-005,1.10415E-005,-2.42326E-005,3.69431E-005,-1.16297E-005,-4.30933E+001,3.77784E-005,7,6.99997E+000,3.20280E-001
1106,1760,-9.15439E-001,9.54070E+000,-2.17788E-003,1.30711E-002,-1.14267E-002,7.70562E-004,1.73786E-002,-9.82130E-005,-4.16504E-005,-5.64425E-005,-6.80013E-006,-1.33063E-004,-5.83069E+001,1.57721E-004,7,6.99997E+000,3.20280E-001
1136,740,-5.33196E-001,-9.66099E+000,-7.49420E-003,1.46304E-002,-1.21234E-002,-6.57232E-003,2.01053E-002,-8.69007E-005,5.34828E-006,-1.37191E-005,7.34532E-006,-8.88978E-005,-8.17178E+001,9.86832E-005,7,6.99997E+000,3.20280E-001
1136,1640,-3.71424E-001,7.27856E+000,8.26794E-004,1.22015E-002,-1.06285E-002,4.06424E-003,1.66841E-002,-4.71424E-006,8.38190E-006,-2.08940E-005,2.37299E-005,-2.00622E-005,-5.37004E+001,2.55480E-005,7,6.99997E+000,3.20280E-001
1211,845,9.00284E-001,-7.68970E+000,7.97182E-004,1.39955E-002,-1.17614E-002,-1.11679E-003,1.83154E-002,1.29386E-004,2.16679E-005,-5.12162E-005,1.49850E-004,1.20397E-006,-2.17796E+001,1.73731E-004,7,6.99997E+000,3.20280E-001
1241,1550,1.59808E+000,5.58448E+000,4.91354E-003,1.31166E-002,-1.12604E-002,1.59904E-003,1.73608E-002,-1.38405E-005,1.96833E-006,4.66178E-005,4.13471E-005,-5.32193E-005,4.98117E+001,5.58738E-005,7,6.99997E+000,3.20280E-001
1151,1610,-9.22126E-002,6.71342E+000,6.19167E-003,1.30938E-002,-1.11002E-002,6.02653E-003,1.81929E-002,1.82688E-005,3.53753E-006,9.46377E-006,2.28955E-005,-1.08914E-006,2.60532E+001,2.58316E-005,7,6.99997E+000,3.20280E-001
1136,920,-5.01770E-001,-6.27964E+000,-2.44122E-003,1.33967E-002,-1.19889E-002,-5.93674E-004,1.79877E-002,-9.37621E-005,2.31671E-005,-2.64089E-005,2.88550E-005,-9.94500E-005,-7.78455E+001,1.02328E-004,7,6.99997E+000,3.20280E-001
1226,1565,1.31681E+000,5.86663E+000,5.71423E-003,1.27326E-002,-1.12054E-002,3.44066E-003,1.73066E-002,7.92132E-005,-2.19645E-005,-8.95994E-007,7.92211E-005,-2.19725E-005,-5.07338E-001,8.17972E-005,7,6.99997E+000,3.20280E-001
1211,995,9.27617E-001,-4.86921E+000,1.08570E-003,1.34699E-002,-1.13542E-002,-5.96900E-004,1.76271E-002,4.67518E-004,2.33029E-005,-9.44096E-005,4.86750E-004,4.07056E-006,-1.15143E+001,5.64416E-004,7,6.99997E+000,3.20280E-001
1121,1250,-7.24709E-001,-7.13784E-002,5.29616E-003,1.28349E-002,-1.15228E-002,2.76711E-003,1.74690E-002,-3.86406E-004,2.02280E-005,-1.53357E-005,2.08055E-005,-3.86983E-004,-8.78432E+001,4.35335E-004,7,6.99997E+000,3.20280E-001
1166,1595,1.88001E-001,6.43164E+000,1.25472E-002,1.23687E-002,-1.05411E-002,1.01559E-002,1.91635E-002,6.25268E-005,9.31100E-006,5.06649E-006,6.30049E-005,8.83293E-006,5.39040E+000,7.83509E-005,7,6.99997E+000,3.20280E-001
1181,1355,4.29363E-001,1.90561E+000,-4.67861E-003,1.47080E-002,-1.27511E-002,-7.50551E-003,2.08626E-002,-5.11118E-005,1.27502E-005,-3.96806E-005,3.17520E-005,-7.01135E-005,-6.44118E+001,7.02173E-005,7,6.99997E+000,3.20280E-001
1211,1460,1.01379E+000,3.88620E+000,5.77682E-003,1.30139E-002,-1.12931E-002,4.55184E-003,1.78218E-002,1.57070E-004,6.35727E-005,1.16025E-005,1.58488E-004,6.21544E-005,6.96928E+000,2.27545E-004,7,6.99997E+000,3.20280E-001
1106,1475,-9.67024E-001,4.16556E+000,-3.49051E-003,1.32616E-002,-1.16725E-002,-1.60086E-003,1.77392E-002,-4.68864E-005,1.09278E-005,-4.15776E-006,1.12253E-005,-4.71839E-005,-8.59076E+001,4.92974E-005,7,6.99997E+000,3.20280E-001
1196,890,6.24547E-001,-6.84299E+000,8.09123E-003,1.30319E-002,-1.11562E-002,7.05540E-003,1.85491E-002,1.13149E-004,8.07392E-006,-4.98732E-005,1.33052E-004,-1.18283E-005,-2.17548E+001,1.47282E-004,7,6.99997E+000,3.20280E-001
1226,1220,1.25249E+000,-6.35190E-001,6.19353E-003,1.31893E-002,-1.11933E-002,4.94353E-003,1.79913E-002,2.09077E-004,8.65223E-006,6.40322E-005,2.27787E-004,-1.00583E-005,1.62886E+001,2.57415E-004,7,6.99997E+000,3.20280E-001
1211,1100,9.47786E-001,-2.89474E+000,2.88475E-003,1.40916E-002,-1.16972E-002,1.09554E-003,1.83466E-002,2.61473E-004,7.93417E-005,-5.04807E-005,2.74529E-004,6.62861E-005,-1.45005E+001,3.61400E-004,7,6.99997E+000,3.20280E-001
1091,875,-1.35831E+000,-7.12430E+000,-4.19138E-003,1.36509E-002,-1.18662E-002,-1.26637E-003,1.81317E-002,-1.51140E-004,4.34331E-005,2.69748E-005,4.71035E-005,-1.54811E-004,8.22514E+001,1.58715E-004,7,6.99997E+000,3.20280E-001
1151,1310,-1.46908E-001,1.05919E+000,8.23637E-003,1.31289E-002,-1.13995E-002,4.11918E-003,1.78686E-002,-1.81748E-004,3.80923E-005,-3.06170E-005,4.22767E-005,-1.85932E-004,-8.22177E+001,1.94928E-004,7,6.99997E+000,3.20280E-001
1136,1175,-4.54775E-001,-1.48319E+000,1.57848E-003,1.34743E-002,-1.17864E-002,1.49143E-004,1.79024E-002,-2.99829E-004,-1.12683E-005,5.41037E-005,-1.45766E-006,-3.09640E-004,7.97222E+001,3.58386E-004,7,6.99997E+000,3.20280E-001
1181,1430,4.41958E-001,3.32007E+000,9.10745E-003,1.33386E-002,-1.13309E-002,5.67631E-003,1.83991E-002,7.40355E-005,2.64645E-005,-1.91499E-006,7.41125E-005,2.63875E-005,-2.30150E+000,1.04209E-004,7,6.99997E+000,3.20280E-001
1091,815,-1.36908E+000,-8.25090E+000,9.53006E-004,1.36176E-002,-1.16544E-002,3.39925E-003,1.82434E-002,-1.53654E-004,3.32290E-005,1.39311E-005,3.42618E-005,-1.54687E-004,8.57602E+001,1.62490E-004,7,6.99997E+000,3.20280E-001
1196,965,6.39322E-001,-5.43385E+000,2.78157E-003,1.39860E-002,-1.13977E-002,2.23074E-003,1.81794E-002,2.63018E-004,9.71186E-006,-9.26734E-005,2.93302E-004,-2.05725E-005,-1.80967E+001,3.27445E-004,7,6.99997E+000,3.20280E-001
1091,1100,-1.31471E+000,-2.89235E+000,2.77748E-002,1.38446E-002,-1.11139E-002,5.80548E-003,1.86787E-002,-4.21828E-004,-3.82532E-005,-5.46326E-005,-3.06236E-005,-4.29457E-004,-8.20499E+001,5.14487E-004,7,6.99997E+000,3.20280E-001
1226,1610,1.32472E+000,6.71545E+000,5.42061E-004,1.26617E-002,-1.13501E-002,2.27172E-003,1.71553E-002,1.19360E-004,-3.30230E-005,-7.94372E-006,1.19773E-004,-3.34360E-005,-2.97608E+000,1.23606E-004,7,6.99997E+000,3.20280E-001
1226,845,1.18142E+000,-7.68964E+000,3.26500E-003,1.24558E-002,-1.10642E-002,4.33257E-003,1.72144E-002,1.16758E-004,1.06948E-006,-6.42922E-005,1.45398E-004,-2.75701E-005,-2.40110E+001,1.54454E-004,7,6.99997E+000,3.20280E-001
1151,740,-2.51146E-001,-9.66165E+000,-3.26138E-004,1.38098E-002,-1.23190E-002,-9.64569E-005,1.85062E-002,-6.64911E-005,5.70393E-006,-1.79578E-005,9.92408E-006,-7.07113E-005,-7.67753E+001,7.65665E-005,7,6.99997E+000,3.20280E-001
1226,1205,1.25061E+000,-9.18324E-001,6.95625E-004,1.40237E-002,-1.19544E-002,-1.38800E-003,1.84797E-002,2.71636E-004,-2.82468E-007,3.92494E-005,2.77188E-004,-5.83447E-006,8.05133E+000,3.16754E-004,7,6.99997E+000,3.20280E-001
1151,1640,-8.61491E-002,7.27726E+000,-3.86067E-003,1.40205E-002,-1.24028E-002,-7.69702E-004,1.87349E-002,1.21868E-005,3.06469E-006,-1.82935E-005,2.64793E-005,-1.12277E-005,-3.80000E+001,2.65810E-005,7,6.99997E+000,3.20280E-001
1241,1565,1.60053E+000,5.86714E+000,5.31135E-003,1.27464E-002,-1.12712E-002,1.99009E-003,1.71310E-002,-2.16865E-005,-1.65323E-005,3.38733E-005,1.48617E-005,-5.30806E-005,4.71754E+001,5.47668E-005,7,6.99997E+000,3.20280E-001
1181,1700,4.90545E-001,8.41200E+000,3.25834E-003,1.23912E-002,-1.10460E-002,4.62135E-003,1.72311E-002,-1.77058E-005,2.13655E-005,-3.13477E-005,3.87666E-005,-3.51068E-005,-6.09654E+001,4.28076E-005,7,6.99997E+000,3.20280E-001
1226,995,1.21050E+000,-4.86996E+000,-3.53637E-003,1.35437E-002,-1.19255E-002,-2.36797E-003,1.82005E-002,5.84360E-004,2.42576E-005,-8.67540E-005,5.97490E-004,1.11281E-005,-8.60594E+000,6.96435E-004,7,6.99997E+000,3.20280E-001
1256,725,1.72601E+000,-9.94648E+000,-1.20753E-002,1.39619E-002,-1.21089E-002,-6.63993E-003,1.96380E-002,-1.85978E-004,-3.76065E-005,-1.05566E-004,1.72332E-005,-2.40818E-004,-6.25488E+001,2.68676E-004,7,6.99997E+000,3.20280E-001
1226,1235,1.25439E+000,-3.52341E-001,7.99952E-003,1.24881E-002,-1.06799E-002,8.48505E-003,1.84935E-002,1.21499E-004,-1.54185E-005,1.31804E-004,2.01562E-004,-9.54819E-005,3.12763E+001,2.01655E-004,7,6.99997E+000,3.20280E-001
1226,1460,1.29725E+000,3.88684E+000,8.36741E-003,1.28964E-002,-1.10958E-002,6.32838E-003,1.81517E-002,1.72571E-004,7.54456E-005,1.61868E-005,1.75198E-004,7.28189E-005,9.21707E+000,2.54963E-004,7,6.99997E+000,3.20280E-001
1211,1715,1.06180E+000,8.69620E+000,8.19857E-005,1.34130E-002,-1.17072E-002,-4.54234E-004,1.78094E-002,-7.25685E-005,5.56034E-005,-2.45343E-005,6.01392E-005,-7.71043E-005,-7.95257E+001,8.10334E-005,7,6.99997E+000,3.20280E-001
1181,1310,4.19629E-001,1.05822E+000,2.83292E-003,1.34706E-002,-1.21996E-002,1.36199E-003,1.82247E-002,-2.21922E-004,2.11231E-005,1.11637E-005,2.16348E-005,-2.22434E-004,8.73756E+001,2.45310E-004,7,6.99997E+000,3.20280E-001
1211,890,9.08017E-001,-6.84445E+000,-5.83253E-004,1.34947E-002,-1.19776E-002,-1.46095E-003,1.81026E-002,1.51259E-004,4.56386E-006,-4.71820E-005,1.65124E-004,-9.30101E-006,-1.63759E+001,1.85532E-004,7,6.99997E+000,3.20280E-001
1166,1505,1.71639E-001,4.73344E+000,5.12359E-003,1.26638E-002,-1.14139E-002,2.89516E-003,1.72925E-002,5.16730E-005,2.31295E-005,2.48762E-005,6.60807E-005,8.72186E-006,3.00783E+001,8.18053E-005,7,6.99997E+000,3.20280E-001
1181,710,3.07282E-001,-1.02252E+001,1.22793E-004,1.23897E-002,-1.16127E-002,2.97658E-003,1.72400E-002,-3.87482E-005,-2.82782E-005,-3.17235E-005,-1.36070E-006,-6.56657E-005,-4.96853E+001,7.66219E-005,7,6.99997E+000,3.20280E-001
1151,920,-2.17984E-001,-6.27922E+000,1.48489E-004,1.41313E-002,-1.14030E-002,8.93366E-004,1.81803E-002,-1.44108E-005,2.05682E-005,-4.29272E-005,4.94320E-005,-4.32746E-005,-5.60835E+001,5.38772E-005,7,6.99997E+000,3.20280E-001
1211,1745,1.06801E+000,9.26238E+000,-5.05014E-004,1.38365E-002,-1.20381E-002,-2.42776E-003,1.85002E-002,-1.13157E-004,1.22130E-004,-1.88264E-005,1.23627E-004,-1.14654E-004,-8.54540E+001,1.37864E-004,7,6.99997E+000,3.20280E-001
1091,1475,-1.25091E+000,4.16594E+000,4.92873E-003,1.27019E-002,-1.08347E-002,7.72785E-003,1.83970E-002,-4.86017E-005,3.98768E-006,1.17669E-006,4.01400E-006,-4.86280E-005,8.87189E+001,5.39827E-005,7,6.99997E+000,3.20280E-001
1151,830,-2.36456E-001,-7.97057E+000,-3.35361E-003,1.26242E-002,-1.14972E-002,1.75401E-003,1.71648E-002,-4.63571E-005,4.58332E-005,-2.28734E-005,5.11964E-005,-5.17203E-005,-7.68042E+001,5.94213E-005,7,6.99997E+000,3.20280E-001
1181,1595,4.72003E-001,6.43033E+000,-1.71078E-003,1.30986E-002,-1.22753E-002,-2.36480E-003,1.81066E-002,8.72913E-005,-1.23836E-006,2.56939E-006,8.73658E-005,-1.31287E-006,1.66103E+000,1.00132E-004,7,6.99997E+000,3.20280E-001
1091,1385,-1.26670E+000,2.47058E+000,3.60695E-003,1.31063E-002,-1.10935E-002,5.50224E-003,1.80310E-002,-1.56624E-004,8.71962E-006,-1.23385E-004,7.45685E-005,-2.22473E-004,-6.19117E+001,2.26466E-004,7,6.99997E+000,3.20280E-001
1106,1670,-9.31444E-001,7.84300E+000,1.03092E-002,1.28887E-002,-1.10533E-002,8.22343E-003,1.88658E-002,-3.13380E-005,1.39447E-005,-4.62073E-005,4.27596E-005,-6.01529E-005,-5.80523E+001,6.19101E-005,7,6.99997E+000,3.20280E-001
1181,1580,4.70865E-001,6.14874E+000,8.48498E-003,1.39024E-002,-1.18751E-002,7.51755E-004,1.82992E-002,6.42355E-005,-1.62599E-006,-2.25800E-007,6.42362E-005,-1.62676E-006,-1.96430E-001,7.32525E-005,7,6.99997E+000,3.20280E-001
1091,905,-1.35217E+000,-6.56024E+000,1.28460E-003,1.39137E-002,-1.15438E-002,-1.89663E-005,1.80790E-002,-2.08797E-004,3.30861E-005,2.60948E-005,3.58692E-005,-2.11580E-004,8.39121E+001,2.26461E-004,7,6.99997E+000,3.20280E-001
1241,1610,1.60835E+000,6.71565E+000,-7.89574E-004,1.26720E-002,-1.14192E-002,7.98505E-004,1.70768E-002,5.74797E-005,-3.98868E-005,-7.49743E-006,5.80536E-005,-4.04608E-005,-4.37751E+000,5.95360E-005,7,6.99997E+000,3.20280E-001
1226,740,1.16240E+000,-9.66425E+000,-8.78965E-003,1.33628E-002,-1.22119E-002,-4.82467E-003,1.87343E-002,1.22827E-007,-2.36069E-005,-3.93382E-005,2.93465E-005,-5.28305E-005,-3.66080E+001,5.29388E-005,7,6.99997E+000,3.20280E-001
1196,1700,7.75573E-001,8.41242E+000,1.66927E-003,1.34692E-002,-1.17105E-002,-4.91352E-005,1.78482E-002,-2.52585E-005,2.86763E-005,-2.95768E-005,4.17342E-005,-3.83164E-005,-6.61789E+001,4.63435E-005,7,6.99997E+000,3.20280E-001
1181,1445,4.44791E-001,3.60351E+000,1.37557E-002,1.31797E-002,-1.08553E-002,8.54849E-003,1.90950E-002,8.68343E-005,2.55411E-005,-4.60517E-007,8.68378E-005,2.55376E-005,-4.30450E-001,1.17817E-004,7,6.99997E+000,3.20280E-001
1106,1040,-1.04754E+000,-4.02214E+000,9.91000E-003,1.14653E-002,-1.08941E-002,1.00286E-002,1.87272E-002,-3.83016E-004,6.23249E-006,-4.23224E-005,1.07810E-005,-3.87564E-004,-8.38658E+001,4.41428E-004,7,6.99997E+000,3.20280E-001
1241,845,1.46508E+000,-7.69145E+000,-9.21033E-003,1.35270E-002,-1.20635E-002,-4.27808E-003,1.86228E-002,5.88750E-005,-2.85178E-005,-5.90443E-005,8.86334E-005,-5.82762E-005,-2.67482E+001,9.00872E-005,7,6.99997E+000,3.20280E-001
1136,995,-4.88605E-001,-4.86916E+000,1.02774E-003,1.29716E-002,-1.13501E-002,3.58033E-003,1.76042E-002,-1.19030E-004,1.94196E-005,-4.15419E-005,3.09277E-005,-1.30538E-004,-7.45160E+001,1.36428E-004,7,6.99997E+000,3.20280E-001
1121,1175,-7.38318E-001,-1.48369E+000,-6.57677E-004,1.33233E-002,-1.18513E-002,5.92548E-004,1.78413E-002,-4.10668E-004,-1.79762E-005,3.79475E-005,-1.43428E-005,-4.14301E-004,8.45307E+001,4.86886E-004,7,6.99997E+000,3.20280E-001
1196,950,6.35826E-001,-5.71476E+000,1.27074E-002,1.29212E-002,-1.10410E-002,9.31703E-003,1.93822E-002,2.19075E-004,4.16121E-006,-8.07237E-005,2.46018E-004,-2.27816E-005,-1.84573E+001,2.71881E-004,7,6.99997E+000,3.20280E-001
1106,1250,-1.00658E+000,-7.26538E-002,-4.30113E-003,1.41659E-002,-1.24257E-002,-5.96850E-003,1.97660E-002,-4.56675E-004,3.14218E-005,-5.13680E-005,3.67693E-005,-4.62022E-004,-8.40569E+001,5.13587E-004,7,6.99997E+000,3.20280E-001
1091,1055,-1.32331E+000,-3.74063E+000,1.90890E-002,1.40142E-002,-1.19339E-002,2.62911E-003,1.85938E-002,-4.84333E-004,3.32422E-005,-4.43277E-005,3.70112E-005,-4.88102E-004,-8.51401E+001,5.43505E-004,7,6.99997E+000,3.20280E-001
1166,1640,1.96741E-001,7.27913E+000,-4.76465E-003,1.32978E-002,-1.14003E-002,-2.82813E-003,1.77425E-002,2.90732E-005,-8.93855E-007,-1.76131E-005,3.72139E-005,-9.03452E-006,-2.48060E+001,3.88207E-005,7,6.99997E+000,3.20280E-001
1226,1115,1.23200E+000,-2.61275E+000,1.72888E-003,1.27220E-002,-1.15234E-002,3.59273E-003,1.75370E-002,3.85242E-004,1.33067E-004,-6.01120E-005,3.98838E-004,1.19471E-004,-1.27447E+001,5.42825E-004,7,6.99997E+000,3.20280E-001
1151,875,-2.26366E-001,-7.12521E+000,-1.53674E-003,1.37057E-002,-1.18769E-002,-3.12843E-003,1.84036E-002,-4.73398E-006,4.75968E-005,-3.31032E-005,6.36268E-005,-2.07640E-005,-6.41618E+001,6.48934E-005,7,6.99997E+000,3.20280E-001
1076,1535,-1.52243E+000,5.29580E+000,1.93065E-003,1.32381E-002,-1.15618E-002,2.04502E-003,1.76947E-002,-1.48356E-005,2.86980E-005,-4.02676E-005,5.27054E-005,-3.88429E-005,-5.91968E+001,5.46431E-005,7,6.99997E+000,3.20280E-001
1211,965,9.22176E-001,-5.43439E+000,5.19264E-003,1.33792E-002,-1.17718E-002,1.47637E-003,1.78818E-002,3.53816E-004,1.31555E-005,-1.01874E-004,3.81957E-004,-1.49853E-005,-1.54418E+001,4.32653E-004,7,6.99997E+000,3.20280E-001
1226,1715,1.34520E+000,8.69654E+000,1.12780E-003,1.30778E-002,-1.17333E-002,-9.57855E-005,1.75702E-002,-1.53649E-004,6.45864E-005,-2.07273E-006,6.46060E-005,-1.53669E-004,-8.94559E+001,1.54316E-004,7,6.99997E+000,3.20280E-001
1091,920,-1.34997E+000,-6.27887E+000,-3.73122E-003,1.37434E-002,-1.16765E-002,-2.14954E-003,1.81615E-002,-3.32559E-004,2.21662E-005,5.19665E-005,2.96224E-005,-3.40015E-004,8.18348E+001,3.76679E-004,7,6.99997E+000,3.20280E-001
1121,1190,-7.36016E-001,-1.20163E+000,-3.61380E-003,1.31424E-002,-1.17440E-002,-2.63023E-004,1.76271E-002,-3.92053E-004,-1.03397E-005,4.51897E-005,-5.06277E-006,-3.97330E-004,8.33396E+001,4.61748E-004,7,6.99997E+000,3.20280E-001
1136,1190,-4.51818E-001,-1.20089E+000,-3.27431E-003,1.40577E-002,-1.15897E-002,-1.54739E-003,1.82848E-002,-2.97808E-004,-2.97092E-006,6.15710E-005,9.37040E-006,-3.10149E-004,7.86658E+001,3.52844E-004,7,6.99997E+000,3.20280E-001
1196,1445,7.28184E-001,3.60304E+000,1.46595E-003,1.35321E-002,-1.16356E-002,-6.48490E-004,1.78585E-002,1.16432E-004,3.56594E-005,9.78925E-006,1.17602E-004,3.44899E-005,6.81257E+000,1.59482E-004,7,6.99997E+000,3.20280E-001
